MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.073260534100548183, -0.15912192179477136, -0.0040648781860696268, 0.07657234428738055, -0.10676460567740413, 0.024417543491845328, 0.043464055803049774, -0.044609166302350123, -0.0022705058839512723, -0.024306882151203663, -0.0025352576964507482, -0.046694637253980327]	0.104	128.778	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.396
[0.06032252382466146, -0.24274613628988098, -0.10616005542446785, -0.013247004521571636, -0.02135078333283464, -0.040050056367044194, 0.027871202182710837, -0.025901838665359764, 0.017342991047170044, 0.0053906108797771258, -0.028793707831543256, -0.080972548289871271]	0.125	128.848	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.306
[0.039244114388651649, -0.17818198383903666, -0.049394959923454745, 0.026400387965497193, -0.02485821282953907, -0.037157271744901098, 0.020277738811155372, -0.011616849466885786, -0.013034094605191057, 0.060628058185952377, 0.047384988516727476, -2.2634304206018e-06]	0.126	129.126	D	62	2	4	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.501
[0.030712282596884972, -0.035567821188345158, 0.0040756114336248398, -0.044930606039200266, -0.084568105530921603, -0.025835606421758639, -0.035559539593849387, -0.073129267835701506, -0.010425580598020973, -0.03484027633226644, -0.02205869482691275, -0.023033420575946144]	0.088	129.242	F#	42	6	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.834
[0.12460106267751436, -0.087842963131258153, -0.0032983385563162548, -0.066866518444936254, -0.062596271243611612, -0.067599538901383191, -0.043241127094332282, -0.080713234424203403, -0.052138756103905476, -0.013707019954317739, -0.025869450360569066, -0.015718246436120065]	0.128	129.358	E	76	4	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.624
[-0.022509191055507981, -0.033124672455042123, 0.043911579671230216, 0.029392026090542051, -0.035957770636080043, 0.01960542794664677, -0.08004526540120635, -0.10926410036493811, -0.02723670883103466, 0.014443397888357667, 0.012603543372411388, -0.0047170662465757128]	0.137	129.428	E	76	4	5	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.519
[-0.081805577863240261, -0.0713182593469944, -0.042517707608343204, -0.074862402678118764, -0.045608570312528761, -0.0056913669114577866, -0.042155787129335272, -0.028109967444840095, 0.005163058910304069, -0.036670504433915965, -0.041254639276757765, -0.028509775097623053]	0.152	129.660	B	83	11	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.409
[-0.078435929801562748, -0.079829468822377639, -0.030377387753810135, -0.035334781287825717, -0.01874532123718535, 0.017884454425463402, 0.00037686637611279716, -0.030109014249643233, -0.022722357573344218, -0.028422425180343176, -0.029592976113385169, -0.01203813543050275]	0.150	129.823	F	41	5	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.354
[0.083911081166114107, -0.32331059378209209, -0.17144062741988669, -0.11126978502974376, -0.14798222479792136, -0.013650919104320227, 0.085739230804176211, -0.074716870970339883, -0.0062821468215586923, -0.033986282574767719, 0.077167284705638745, 0.016743755673626109]	0.125	130.101	G	55	7	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.354
[-0.018144174976401351, -0.19348560121326189, -0.12684193813117473, -0.082338607579181919, -0.026161353615051133, -0.0087368653220245267, 0.025565675762669934, 0.049955404618961918, 0.021311818094775184, 0.012480672818744437, -0.027555865500050441, -0.013010388877776613]	0.087	130.171	F	53	5	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.489
[0.015790035065613165, -0.31859553885180958, -0.1211916283041507, -0.033888224391425449, 0.0067241642443383841, -0.021757220254509071, 0.040164240346351569, 0.0082268581114452437, -0.0090188662595997084, 0.031207570780930779, -0.019593825119378312, -0.059073993365776727]	0.078	130.403	G	55	7	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.189
[0.086665045998785079, -0.37198051729744741, -0.35405971587854268, 0.070967996747998585, -0.029242662657412852, 0.0097950254227864558, 0.093266759330880383, 0.013424732937638996, -0.1004402316791029, 0.052333528145420541, -0.10843991083228392, -0.026066053935554778]	0.637	130.891	G	79	7	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.162
[0.34444964768958253, -0.035242023964507423, 0.0050772842047053426, 0.11406868374986305, -0.04027595198368588, -0.032734066522128423, -0.049919806608099068, -0.069570881941900642, -0.11009675738594334, 0.092183491865759942, 0.086208520551757095, -0.057025712358484699]	0.069	130.984	E	64	4	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.572
[0.16640390322208654, -0.046096110791337699, 0.063648088400710873, 0.12079573268562076, -0.034586469491121395, 0.0027198607186857049, -0.075546542529424221, -0.045964477161120058, 0.008089115598217466, 0.017044533837787007, 0.077710942806419117, -0.0031737638954879924]	0.076	131.053	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.686
[0.096217081270839111, 0.065743928725747233, 0.065728400878871759, -0.016582559001962954, -0.020860937209577001, 0.020756552513946879, -0.03118171994470478, 0.01558978390238553, 0.034421265885136727, 0.015678980971597149, 0.018792069048807678, -0.059765169948102236]	0.100	131.216	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.616
[0.073657712184253224, -0.0016082216998666043, -0.01182036955533739, 0.013136877693034531, 0.011684908426685141, 0.028303979009032105, 0.027751152332076801, -0.027908050248506608, 0.04614434915948145, 0.10518115056935273, 0.039189104608963167, 0.013203250143359999]	0.098	131.286	A	33	9	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.518
[0.31991325215188404, -0.013599513614557347, -0.0092924718347211187, 0.058935917228069998, 0.075302263333628869, -0.020159136402226524, 0.010111832977946537, 0.032400583364447191, -0.012929654376997682, 0.042606471290956537, 0.10125756367751225, -0.023112666896269556]	0.056	131.471	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.331
[0.19579848008854234, -0.040541508969125131, -0.0064997842997102165, 0.0073168932879816208, 0.035718919979994677, 0.037238916971221239, 0.021998182271601385, -0.0048261979387249814, -0.014674126802772178, 0.038708464292929463, -0.022389121333900676, 0.0011103088974364591]	0.054	131.541	A	33	9	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.225
[0.20511504531427635, -0.17787536446115532, -0.050614896818557624, 0.017572912767119649, -0.0042910943105764271, 0.041075417822382145, 0.069163530481510083, 7.8836193853887507e-05, -0.021317272770204818, -0.045850958004475778, 0.042756144268141553, 0.061437337528487436]	0.083	131.913	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.536
[0.055418707066073693, -0.13628588082868698, -0.013007011430349691, 0.06342996176288801, 0.036993459607533169, 0.07649941330857217, 0.010470304951631447, -0.010629501245633499, -0.044371249157568404, 0.0042938236953170743, 0.056260794010232533, -0.045573082776286154]	0.076	132.098	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.414
[-0.07112360968389228, -0.16155739179336798, -0.061028270761208467, 0.014481714600536277, 0.057719543317054471, 0.052559812811406606, 0.048423128402461033, 0.031054724925944188, 0.027355685380167624, 0.03204649821214918, 0.043878432725926043, -0.028825664918169965]	0.115	132.400	E	64	4	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.472
[0.08757954426971222, -0.0023198832864544964, -0.029691629395231553, 0.003961109526955762, -0.032462232329629769, -0.030176358137063684, -0.01745515764108993, -0.019251520849844484, 0.0030325314559174624, -0.00050156435491619607, 0.0034199159557061418, -0.030929609412794601]	0.127	132.563	E	64	4	4	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.471
[0.15647136050837654, 0.0084346875777159443, 0.011278499801480471, 0.046808723164320325, 0.020282237290243536, 0.0071197442586099354, -0.01164120504236597, 0.016402083297517595, 0.0090514682338775423, 0.052627094121885439, 0.075532462306693193, 0.034097972551384623]	0.079	132.818	G#	32	8	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.821
[0.15540719592938243, 0.058778288798648333, 0.0089769548541717998, 0.051951117843399237, 0.052358846252903962, 0.012823403767544013, 0.0025545269239795995, 0.041463068999699614, 0.046739315097309574, 0.017701684339854109, 0.018292824591202253, -0.010769685652654499]	0.059	132.934	C	36	0	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.811
[0.077207158447581609, 0.022415281840471833, -0.0016392161649926797, 0.07753664876443063, 0.0091446687216902821, 0.028080110818319001, 0.0096106200378745614, 0.0099289319169761966, 0.045677599268284963, 0.013578807731967986, 0.042691764685938466, -0.016034731654488741]	0.066	133.027	A	33	9	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.672
[0.10076377313707033, -0.031179143674923294, -0.03028947548315231, 0.039095785258853828, 0.028359518835773159, 0.02713624541850396, 0.036507033115165392, 0.0059049772836276262, 0.0052393184144273628, 0.020133607622294609, 0.036881972663333776, -0.0041810723959788991]	0.051	133.259	A#	34	10	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.366
[0.29932277677831715, -0.16463039636940582, -0.049422308952923932, 0.059095909474247213, 0.04398144537479258, -0.012654333976615084, -0.010816190792391935, -0.033853503727498985, 0.0076519356610382167, 0.041606662995414205, 0.010450698875839628, 0.022830298008776874]	0.056	133.677	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.644
[0.063468629860335551, -0.10697577390623519, -0.0634578325722817, 0.084380694638786474, 0.095034913925817491, 0.027090574570502495, -0.009497949695753764, -0.01764897213581397, 0.0020543172173195599, -0.0020043188935947999, 0.019294201787977916, 0.028066633622760503]	0.062	133.747	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.570
[0.029266611677256735, -0.067136046585825809, -0.049090631998842019, 0.058937891605837477, 0.12422908020896291, 0.093544287965491441, -0.0061431820487355864, -0.035778637831899385, -0.0070953097093708877, 0.0060784373143862244, 0.022276521562593285, -0.011339319664578434]	0.063	133.863	F	65	5	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.427
[0.19300708186653459, -0.070313009895622086, -0.046596435207024021, 0.015990660622556725, -0.0062945698701375443, 0.02041860558297081, 0.010898637644209888, -0.02102901431432426, -0.039523378705813912, 0.010729521133231111, 0.022746068274556823, -0.061231209035295199]	0.060	134.095	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.315
[0.23011318435311481, -0.14932003591184403, 0.014986530334219263, 0.038708767918280561, -0.035917393060720941, 0.060983118411235292, -0.027214411972951946, -0.011162376494971798, -0.0035914257256671484, 0.013938786046953188, 0.0053319684263218609, -0.056334740799943384]	0.097	134.606	A	45	9	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.649
[0.010357693550432218, -0.053039005102416263, 0.067371259389845811, 0.056866336393491812, 0.033200262151786945, 0.027626870716331277, -0.037571913985869718, -0.044892837504746062, -0.0017832960822799677, -0.03428806800734055, -0.013629820064083219, -0.064474965546266985]	0.140	134.722	C	84	0	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.672
[0.030190967146908519, -0.11009233926303844, 0.031944525924781718, 0.059276662207355203, -0.037178922577543107, 0.0060903156629156709, -0.042340373450749778, -0.046438886187442296, 0.0082995763132694307, 0.0097860154761352253, 0.017147504690025246, -0.059010340540308591]	0.147	134.838	D	38	2	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.641
[0.064461986820552611, -0.099408265202056353, -0.018242052765162498, 0.094482389324926475, 0.023040567763368026, 0.013036701433973402, 0.0095653143187065422, -0.1002210870916926, -0.0077823465424509235, -0.021775606526246303, -0.031103690746122292, -0.013193238962786317]	0.121	135.047	D	38	2	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.526
[0.047170798765433258, -0.010573196496162552, -0.052654111109190924, -0.010151180495306873, -0.027508512686531972, 0.0039487101752802367, 0.021739249457697299, -0.010032889603408637, -0.012642169192952454, 0.055766162914439255, -0.00065575862225283432, -0.081851700045799614]	0.622	135.303	C#	37	1	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.274
[0.064619424755820873, -0.036744191033384846, -0.091988149051418625, -0.048173416083293202, 0.084088135088268429, 0.045354923107709388, -0.074793397114574833, -0.058336787418671703, 0.014911738805529576, -0.012359745848908194, -0.088467589229009685, -0.033699437360858418]	0.134	135.419	G	67	7	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.610
[0.047364294612152358, -0.10313426767074772, -0.072690581929406667, 0.0064271523778936203, -0.01572659100076728, -0.0073607335132900636, 0.021845230225843157, -0.016521371721310029, -0.0081113393472915692, -0.0080868579574742833, 0.009981917292709851, -0.018871317221527285]	0.096	135.465	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.494
[-0.025725572635391797, -0.16706911785015088, -0.0027119611077755187, 0.07772417426382508, 0.006074882612860091, -0.0097395077943419773, -0.013107727415182594, -0.013852021504026871, 0.00083165572620568287, 0.029329688805042428, 0.011678135460210251, -0.10931593455715728]	0.124	135.790	E	76	4	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.583
[0.0076280358226455992, -0.11105513591988529, -0.031613725165995282, 0.001059323843237518, -0.0027073016151488963, 0.037833671455089389, -0.016874558523502836, -0.059806367186019997, -0.025772309245243104, 0.031541849104169871, 0.011751640397731951, -0.057003276769487049]	0.109	135.837	F	77	5	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.499
[0.10856117801876607, -0.17935802758443456, -0.1350641807591742, 0.01237731518957772, 0.064068748651229024, -0.019654501355152093, 0.018217554589006233, -0.050987169577257116, -0.030257498611016759, -0.012117103733782261, -0.027880274568041086, -0.064549819445544526]	0.074	136.092	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.332
[0.20203180748858368, -0.18820496619282587, -0.12791634442506916, -0.026700906571664219, 0.012336965608647783, 0.065419842556642488, -0.033705262777801448, -0.056784151383450797, -0.033554079063881144, 0.029560436700411523, -0.0097838165405934336, 0.032210981309004752]	0.172	136.208	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.384
[0.15146300636826315, -0.068064152011895043, -0.082117882360502076, 0.042252736631623398, 0.027007218669348916, -0.012785083830911686, -0.042141909496176091, -0.064707024776287037, -0.087317318630216939, -0.0353709612839508, -0.0020069044981899029, -0.019514238892042991]	0.046	136.324	F#	42	6	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.747
[0.080546599736766061, -0.064179757868041573, -0.037270079601888058, 0.021260506928285995, -0.0009124132661463833, -0.02195734575711315, -0.037480896106943183, -0.10315539816126612, -0.061125849754846882, -0.029013362564142543, -0.012818142995475734, 0.0070368357642160862]	0.070	136.510	E	64	4	4	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.541
[0.16718527261075491, -0.22210038169721877, -0.20902175910795501, -0.038130101419657322, -0.092903117470535174, -0.054983834457131724, 0.047954212607616835, -0.18979542332619331, 0.0070096258606038922, -0.021102504554012119, -0.018495975947496236, -0.11196828897122416]	0.072	136.719	F	41	5	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.481
[0.1726536792299857, -0.13396641908416859, -0.12212473269017526, -0.073324127012187976, 0.011053271862073126, -0.022654386650762266, -0.015677707151030538, -0.026693859326596472, -0.055907752215797676, 0.050289767316025254, 0.041150886235185626, -0.079492232363743323]	0.058	136.882	D	62	2	4	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.486
[0.18158516772445535, -0.2047786319612013, -0.20280613090726063, -0.06668692112236356, 0.00077961733378059, -0.019933716148221588, -0.014143369880753763, -0.035044687199627014, -0.0095197043859194773, 0.056947970513683693, -0.0028583149828300498, -0.080160698649098694]	0.230	137.044	C	60	0	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.441
[0.0038635093667071223, -0.17090421932982588, -0.14262335353788069, -0.057747693579215428, -0.046590318566295821, -0.018229261012490727, 0.013965802500642558, 0.0013446515485723799, -0.067772629681439114, -0.058904893693418427, -0.034600682292875586, -0.015210211665036494]	0.073	137.137	F#	54	6	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.662
[-0.080172532093003068, -0.11948277970874885, -0.088983381991315946, -0.053395706726064009, -0.0012815410742191651, 0.040194537404048963, 0.03554284789267801, -0.014495773473317613, -0.011221242699774968, 0.0062726042363478521, -0.020808211428798993, -0.064941691549926503]	0.068	137.207	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.550
[-0.042176077033390158, -0.12833467206857041, -0.096244684070958167, -0.03382439808306318, 0.00065082374391952193, 0.0094629058673134647, 0.014413268238413903, 0.020351693209307405, 0.011041823649659338, 0.0080534450855405445, -0.014410796652133111, -0.0092063048325458797]	0.063	137.439	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.491
[-0.040806151355005808, -0.23795613010002853, -0.22181715262634208, -0.094888485376785542, -0.031776661907742226, 0.0014799588953739056, 0.018409679053015923, -0.025884715068494851, -0.010411076722283443, 0.029974781981226873, -0.009457197832206431, -0.020024697413245102]	0.061	137.601	C	60	0	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.425
[0.050732205529943869, -0.25028857135508448, -0.11999051452045353, 0.017933905202890097, 0.0051552918454457579, 0.02189419533532019, 0.070290982814676523, 0.027303013493404027, -0.025526997324070214, -0.041013977208571605, -0.016096238635717516, -0.04356796813739932]	0.068	137.857	F	53	5	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.387
[0.13911342741870794, -0.12342508089985549, 0.042669206593260796, 0.053997367136632959, -0.0054539430405136083, -0.028930763233116406, 0.0068772507708349641, -0.005169638352560256, -0.046838676116907507, -0.035044733273027442, -0.0062278842522662872, -0.014102366039260074]	0.094	137.927	D	74	2	5	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.485
[0.28842982003550122, -0.21966234330530127, 0.058284622668958314, -0.024134356642751147, 0.0073659347821545453, -0.0066227724798102036, -0.0043054514692821124, -0.023024618564989427, 0.017500110462102321, 0.02051409465141852, 0.0062974482642332496, 0.050128910281716253]	0.050	138.112	A#	58	10	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.611
[0.14612416912943291, -0.043904924681171284, -0.076331272622091648, -0.021100661674094089, 0.041884153541145289, 0.045162028924931735, 0.0062053530729894012, -0.040593851830519632, -0.0021248524951139958, 0.02297315911034328, -0.011158318603956829, -0.059220290681272263]	0.056	138.205	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.476
[0.060038682938671713, -0.0054027479087424175, 0.0022506617477922298, 0.0032053260791313396, -0.0045079378682131117, 0.007270779779872877, -0.0040548061433595415, -0.026143970512141883, -0.027491479785194173, -0.034690474863659011, -0.029943662975641182, -0.028965339271613183]	0.045	138.298	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.380
[0.083862564113789506, -0.030854497362981407, 0.015946869908980432, -0.018797900419876851, -0.093500803954264827, -0.079169282532319765, -0.004682263997367115, -0.0035072425876560048, -0.11850195544329345, -0.13171560236556629, -0.059499450834975466, -0.05589097074233626]	0.075	138.577	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.319
[0.019117044370238801, 0.0094615554004200703, -0.0056109316085507779, -0.0012771928071285429, -0.006838185832235639, -0.016933221143364853, -0.017486229992046153, -0.016713209304813528, -0.033035888212548895, -0.039818936603128657, -0.020088725814790535, -0.0053494095505258301]	0.075	138.646	A#	58	10	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.289
[0.059097935218131586, 0.006019079442437735, -0.0030604024677114172, 0.0070242968876836533, 0.032243361655609079, 0.042873514682679033, 0.035407626276588576, -0.011260285916470264, -0.040212154960326922, -0.039748118520057017, -0.034104188433459054, -0.024667344900634065]	0.039	138.995	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.728
[0.092230203903524446, 0.0064806323386607289, -0.030993306705582618, -0.0030798602268384038, 0.014296101710890347, 0.0042669372585461109, -0.018963386734887989, -0.06787573171012147, -0.059685095150985655, -0.046536952636624995, -0.03674441964811348, -0.03444485263936934]	0.041	139.157	D	38	2	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.503
[0.14861473034127903, -0.029932744647479179, -0.093691776082777012, -0.011825278640201093, -0.011000501843740261, -0.0071747739693986236, -0.015508494384499201, -0.026275730529112869, -0.0090906273985293228, -0.025027005453441886, -0.049775775348858319, -0.068668113973161735]	0.045	139.227	D#	51	3	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.405
[0.35240014298888167, -0.15547923423637081, -0.051700007518071828, -0.076126702924227407, 0.042729621870950092, -0.041270939771575726, 0.062322433692587151, -0.026857296461986386, -0.00080196616090868588, 0.014350647621520501, -0.12004117295401177, -0.056171450777033088]	0.045	139.482	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.277
[0.12032725750846623, 0.01658618796032817, 0.0021295127833962247, 0.02215707516611426, -0.007097995557861567, -0.060835069586330739, -0.071413215031833982, -0.046700167243128192, -0.028226870178112873, -0.033469057556613412, -0.038327618969900633, -0.027435549437080927]	0.025	139.854	A#	46	10	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.519
[0.43429276597052641, -0.0027687074848780414, -0.075296769941649258, -0.023115544788836893, 0.0065569656825984271, -0.031972400338981792, -0.037094195467161924, -0.016903779026062698, 0.034921762605970776, 0.040024595806182943, -0.057561150692060338, -0.075581540502341393]	0.031	139.923	A#	46	10	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.483
[0.27771572631855873, -0.0049769104679974014, -0.037375751304679843, 0.032004242725948283, 0.041824978262156622, -0.0047118771899385473, -0.0064703647616321698, -0.011865043918995052, -0.030352615546255807, -0.018099102121296957, -0.0060740950629850675, -0.03480541209640331]	0.028	140.016	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.412
[0.35943593440012667, 0.15775745268686375, 0.030871255061267196, -0.023070033883551062, -0.0059263349767514472, 0.05786935226828361, -0.011562015067689212, -0.11661433972114893, -0.096173458930295205, -0.0013930665453109072, 0.029340511902984555, 0.01017568345363838]	0.024	140.318	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.958
[0.25384209298934485, 0.0038551490789059182, -0.047607342963571955, 0.014907340909629054, 0.07248759506936886, 0.06226244090755647, 0.0054134253512611889, -0.025861756843906163, -0.0079395194158610634, -0.03227720087126635, -0.066765176516624419, -0.07664856382155627]	0.024	140.341	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.727
[0.052806811068557065, -0.0079905832973568292, -0.0072561786219351261, 0.037911833141704702, 0.071913963942523612, 0.065762980402320842, 0.033202405380420442, -0.010364436347696014, -0.053095174379969322, -0.076626941428533685, -0.07743172044438601, -0.050976566878499649]	0.027	140.458	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.424
[0.40575841273786678, -0.057368853071577644, -0.065980206369239722, 0.018449063777661159, 0.043410253167037206, -0.0028482854635436187, -0.029562020103004683, 0.00031954805330518764, -0.0093327565669947803, -0.0037211778163500006, 0.031766189736973885, 0.011580085666430493]	0.023	140.759	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.421
[0.18691518693604978, 0.045523271950635373, 0.00014210715502685039, 0.010384159353173326, 0.0067112478537771688, -0.020487828246102843, -0.03094644660147209, -0.012200363170687312, -0.001769949344397326, -0.0059782887807379474, -0.015724964117493245, 0.0025534496931308402]	0.024	140.899	D	38	2	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.435
[0.065745018447384174, 0.027178501747836106, 0.0092700704966112314, 0.01134463929776436, 0.0023945998373999348, -0.011474175042727181, -0.006547095582096203, 0.0024502129936160026, -0.021266838453010407, -0.01033526854803315, 0.0073552217749192845, -0.012384567378199842]	0.037	141.061	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.238
[0.12786671918352446, -0.0033436260301809937, 0.077116739311738056, 0.061647882717312093, -0.019654327963453587, -0.026603026254072439, 0.016542045901238808, -0.053339276022082729, 0.0084264974958344376, 0.044945666601718483, 0.022857724297423401, -0.035361830169999837]	0.093	141.642	A	45	9	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.676
[0.14613113718396134, -0.06589169160099749, 0.030724757537773647, 0.0081643342559107289, -0.0026357247870531157, 0.026796904120763899, -0.019824889773812856, -0.032585646138523952, 0.011114937483980568, -0.0064235613262474981, 0.02449456257075705, -0.01186592122372121]	0.089	141.735	A	45	9	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.685
[0.091013347591617055, -0.14422452388988161, 0.069699031503405284, 0.046704535824667714, -0.044909970265143803, 0.030414545768233037, 0.0059913078706415254, -0.041862314862642552, 0.018897327738212955, 0.0037785822690492954, 0.0030413225485112693, -0.035627193231797367]	0.113	141.851	F	77	5	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.682
[0.091856197052003236, -0.11556407328620071, -0.0066436470041338572, 0.1069156602311675, -0.011602291076017434, -0.0023926832238446872, -0.0018077619958919865, -0.077691104569984321, 0.0061457140481467661, 0.018485906121298155, -0.01747098823425625, -0.032694239142249178]	0.083	142.129	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.485
