time	chroma	timbre	dB
162.730	[0.056, 0.011, 0.093, 1.0, 0.059, 0.04, 0.033, 0.155, 0.036, 0.02, 0.095, 0.142]	[27.159, -193.867, -93.935, -59.724, 17.499, -20.457, 4.906, 23.64, 5.422, -16.666, -23.718, -0.509]	-37.408
163.289	[0.434, 0.481, 0.412, 1.0, 0.801, 0.388, 0.168, 0.285, 0.112, 0.203, 0.319, 0.356]	[25.648, -180.145, -76.347, -79.993, -11.64, -32.735, -5.733, -0.695, -11.088, 1.348, -0.992, -18.815]	-37.190
163.478	[0.065, 0.045, 0.364, 1.0, 0.254, 0.043, 0.046, 0.293, 0.032, 0.048, 0.31, 0.079]	[28.055, -184.614, -115.541, -27.02, -4.192, -41.581, -0.333, -1.657, 6.98, 5.957, -7.359, -4.302]	-34.370
163.738	[0.034, 0.171, 0.422, 1.0, 0.289, 0.05, 0.027, 0.167, 0.03, 0.017, 0.105, 0.03]	[32.231, -146.542, -30.846, -16.175, -14.724, -39.621, 7.875, 0.631, -7.345, -1.258, 1.545, 15.529]	-35.898
163.951	[0.038, 0.044, 0.133, 0.461, 0.09, 0.141, 0.022, 0.055, 0.031, 0.378, 1.0, 0.152]	[31.247, -200.396, -23.405, -22.668, -10.428, -39.059, 28.315, 1.755, -17.427, -2.454, -3.076, 19.226]	-30.590
164.149	[0.102, 0.018, 0.288, 1.0, 0.065, 0.036, 0.015, 0.146, 0.025, 0.018, 0.206, 0.07]	[34.459, -173.515, -34.775, 2.483, -15.297, -21.578, 23.52, 10.057, -4.307, 9.521, -15.128, 20.62]	-30.753
164.584	[0.061, 0.043, 0.137, 0.704, 0.094, 0.125, 0.011, 0.178, 0.023, 0.147, 1.0, 0.04]	[30.337, -215.063, -38.209, -41.242, -4.224, -37.992, 10.895, 5.469, -4.222, -2.833, -0.741, -2.601]	-31.382
164.884	[0.605, 0.959, 0.28, 0.443, 0.212, 0.574, 0.272, 1.0, 0.187, 0.202, 0.858, 0.776]	[29.806, -200.63, -22.972, -37.8, 12.302, -40.703, 10.538, 6.96, 11.578, -0.348, 5.313, 4.481]	-31.819
164.995	[0.104, 0.019, 0.033, 1.0, 0.07, 0.051, 0.038, 0.557, 0.025, 0.032, 0.172, 0.084]	[34.046, -168.06, -36.902, -67.364, -3.163, 10.355, 4.951, 12.746, 14.743, -14.273, -15.309, 3.721]	-30.717
165.723	[0.154, 0.015, 0.282, 1.0, 0.063, 0.124, 0.078, 0.537, 0.034, 0.025, 0.163, 0.07]	[31.648, -195.607, -54.045, -12.882, 9.433, -40.478, 10.478, -6.863, 0.929, -3.799, -7.635, 12.59]	-29.082
166.237	[0.091, 0.012, 0.052, 1.0, 0.113, 0.074, 0.08, 0.2, 0.043, 0.031, 0.151, 0.17]	[29.8, -190.565, -62.241, -49.67, 12.198, -18.565, 8.79, 23.59, 5.795, -19.97, -20.052, 1.635]	-33.192
166.834	[0.933, 1.0, 0.134, 0.477, 0.171, 0.088, 0.109, 0.237, 0.159, 0.152, 0.48, 0.147]	[27.129, -205.159, -61.338, -70.769, 12.744, -45.189, 14.698, 10.65, -2.659, -0.875, -4.442, -4.682]	-34.410
166.974	[0.025, 0.018, 0.226, 1.0, 0.08, 0.242, 0.072, 0.218, 0.061, 0.038, 0.308, 0.07]	[29.623, -160.62, -102.763, 3.231, 33.539, 1.363, -12.14, -33.962, 3.923, -14.696, -14.149, -10.445]	-33.473
167.806	[0.204, 0.01, 0.014, 0.077, 0.328, 1.0, 0.111, 0.187, 0.02, 0.014, 0.028, 0.121]	[23.888, -229.585, -126.713, -23.591, 31.478, -57.934, 12.769, 47.084, -17.137, -4.9, -0.3, -8.147]	-36.722
168.746	[0.105, 0.021, 0.028, 0.118, 0.064, 1.0, 0.058, 0.174, 0.027, 0.02, 0.027, 0.189]	[19.403, -187.813, -120.157, -55.099, 64.878, -63.887, 12.904, 30.703, -19.038, -7.451, -5.667, 2.508]	-41.497
169.649	[0.242, 0.033, 0.044, 0.088, 0.044, 1.0, 0.058, 0.236, 0.022, 0.016, 0.03, 0.067]	[16.331, -156.33, -151.236, -65.453, 73.875, -60.24, -9.983, 32.529, -2.272, 2.253, -7.308, 6.893]	-44.115
170.532	[0.469, 0.034, 0.065, 0.068, 0.053, 1.0, 0.077, 0.95, 0.094, 0.036, 0.023, 0.213]	[17.264, -169.411, -142.255, -64.251, 81.664, -35.162, -5.154, 32.584, -14.219, 24.356, 4.108, 6.825]	-47.787
171.462	[0.364, 0.074, 0.043, 0.077, 0.582, 1.0, 0.172, 0.338, 0.049, 0.095, 0.122, 0.286]	[16.804, -162.133, -129.839, -86.804, 83.696, -43.194, -1.909, 9.171, -11.902, 9.816, -8.862, 8.477]	-47.012
172.390	[0.331, 0.031, 0.02, 0.013, 0.078, 1.0, 0.02, 0.077, 0.017, 0.021, 0.015, 0.03]	[22.91, -232.562, -75.689, -20.099, 102.877, -43.518, -27.647, 38.84, -28.993, -8.225, -4.663, -1.413]	-44.667
173.070	[0.265, 0.021, 0.01, 0.01, 0.136, 1.0, 0.175, 0.063, 0.019, 0.016, 0.01, 0.148]	[19.563, -173.934, -84.246, -58.294, 77.217, -53.398, -19.541, 4.104, -17.014, -2.996, 2.721, -6.086]	-42.901
173.245	[0.095, 0.033, 0.007, 0.043, 0.144, 1.0, 0.114, 0.056, 0.029, 0.316, 0.02, 0.086]	[20.781, -192.636, -81.829, -61.915, 74.146, -54.277, -0.22, 5.309, -18.086, -0.558, 0.647, -12.879]	-41.485
173.384	[0.067, 0.015, 0.006, 0.007, 0.068, 1.0, 0.212, 0.06, 0.045, 0.379, 0.081, 0.056]	[25.02, -163.212, -60.693, -8.095, 13.393, -37.263, -0.513, 5.776, -21.834, 0.614, -9.341, 12.446]	-39.923
173.677	[0.583, 0.023, 0.016, 0.024, 0.067, 1.0, 0.177, 0.13, 0.047, 0.194, 0.036, 0.06]	[30.497, -36.34, -45.044, 44.311, 28.58, -32.485, -23.249, -35.099, 17.951, 16.01, -32.507, 6.497]	-38.748
174.141	[0.266, 0.02, 0.123, 0.032, 0.116, 1.0, 0.12, 0.068, 0.033, 0.139, 0.029, 0.069]	[22.743, -156.252, -56.492, 7.297, 51.153, -41.532, -16.524, 46.944, 15.79, 2.343, -18.601, -13.003]	-37.744
174.986	[0.227, 0.022, 0.087, 0.017, 0.117, 0.585, 0.116, 0.111, 0.035, 1.0, 0.024, 0.111]	[18.882, -148.809, -52.797, -24.558, 96.864, -41.417, -31.335, 28.799, -6.229, 10.572, -4.545, -12.205]	-42.940
175.829	[0.364, 0.031, 0.062, 0.027, 0.144, 1.0, 0.095, 0.156, 0.043, 0.348, 0.027, 0.192]	[13.536, -80.885, -84.575, 31.85, 98.45, -56.223, -46.297, 94.056, 0.385, -3.907, -11.876, -11.225]	-45.057
