time	noteName	noteMIDI	noteKey	noteOctave
240.768	C	36	0	2
241.000	C	36	0	2
241.255	G	43	7	2
241.534	B	35	11	1
241.766	G	67	7	4
241.998	F	29	5	1
242.022	D	38	2	2
242.254	D	38	2	2
242.509	D#	39	3	2
242.765	D	38	2	2
243.020	C#	37	1	2
243.275	D#	39	3	2
243.415	A	69	9	4
243.531	A	33	9	1
243.763	E	76	4	5
244.019	C#	37	1	2
244.251	B	35	11	1
244.506	F#	30	6	1
244.762	A#	46	10	2
245.017	F#	42	6	2
245.249	C	60	0	4
245.272	F	41	5	2
245.505	D	38	2	2
245.760	D#	39	3	2
246.015	C	36	0	2
246.271	D	38	2	2
246.503	F#	30	6	1
246.758	C#	49	1	3
246.875	A#	46	10	2
247.014	F	41	5	2
247.269	C#	37	1	2
247.525	C	36	0	2
247.757	G	79	7	5
248.012	F	29	5	1
248.268	C	72	0	5
248.500	G	43	7	2
248.570	G	31	7	1
248.755	C	36	0	2
249.011	B	35	11	1
249.266	G	43	7	2
249.522	B	35	11	1
249.754	F#	78	6	5
249.893	G#	32	8	1
250.009	G	31	7	1
250.149	G	79	7	5
250.265	D#	39	3	2
250.520	A	33	9	1
250.752	D	38	2	2
251.008	D	38	2	2
251.263	E	40	4	2
251.519	G#	92	8	6
251.751	F	89	5	6
251.774	F	89	5	6
252.006	C#	37	1	2
252.262	A#	94	10	6
252.517	D	74	2	5
252.749	A#	34	10	1
253.005	F#	30	6	1
253.260	F	29	5	1
253.515	C#	37	1	2
253.771	A#	82	10	5
254.003	C#	37	1	2
254.282	E	76	4	5
254.375	F	77	5	5
254.514	F	41	5	2
254.560	F	29	5	1
254.769	F	77	5	5
255.002	B	95	11	6
255.025	G	79	7	5
255.257	F#	42	6	2
255.512	C	36	0	2
255.768	C#	73	1	5
256.000	C	36	0	2
256.255	B	35	11	1
256.511	F	53	5	3
256.534	D	38	2	2
256.766	F#	42	6	2
257.022	D	38	2	2
257.254	G	43	7	2
257.533	D	38	2	2
257.765	C#	37	1	2
258.020	A	45	9	2
258.067	G	31	7	1
258.276	D#	39	3	2
258.508	D	38	2	2
258.647	A	45	9	2
258.763	C	72	0	5
259.019	C#	37	1	2
259.274	D#	39	3	2
259.529	A	33	9	1
259.762	C	60	0	4
259.878	D	86	2	6
260.017	C#	37	1	2
260.249	B	35	11	1
260.505	F#	30	6	1
260.760	C	84	0	6
261.016	F	41	5	2
261.132	F	29	5	1
261.271	F#	30	6	1
261.503	D	38	2	2
261.573	C#	37	1	2
261.759	C	36	0	2
262.014	F	29	5	1
262.269	C#	37	1	2
262.502	C	36	0	2
262.757	A#	46	10	2
263.012	C	48	0	3
263.268	F#	42	6	2
263.523	C	36	0	2
263.755	B	35	11	1
264.011	D#	39	3	2
264.266	C#	73	1	5
264.499	G	43	7	2
264.568	G	31	7	1
264.754	C#	37	1	2
264.916	G	43	7	2
265.009	G	43	7	2
265.265	G	43	7	2
265.520	B	35	11	1
265.752	C	60	0	4
266.008	A#	34	10	1
266.263	F	41	5	2
266.310	D#	39	3	2
266.519	C#	37	1	2
266.635	G#	32	8	1
266.751	D	38	2	2
267.006	A#	34	10	1
267.262	B	35	11	1
267.517	D	38	2	2
267.749	D	74	2	5
268.005	C	48	0	3
268.028	B	35	11	1
268.260	G#	32	8	1
268.516	C	36	0	2
268.748	A#	34	10	1
269.003	F#	30	6	1
269.259	F	29	5	1
269.514	F	53	5	3
269.537	B	35	11	1
269.769	A#	46	10	2
270.002	C	36	0	2
270.257	C#	37	1	2
270.512	D#	39	3	2
270.768	D#	39	3	2
271.000	C	36	0	2
271.256	F	29	5	1
271.279	B	35	11	1
271.534	D#	39	3	2
271.766	D	74	2	5
272.022	D	38	2	2
272.254	B	35	11	1
272.509	D	38	2	2
272.765	C	36	0	2
272.997	C	60	0	4
273.020	D	38	2	2
273.252	F#	30	6	1
273.531	A	33	9	1
273.763	C#	37	1	2
274.019	C#	37	1	2
274.274	D#	39	3	2
274.506	D	38	2	2
274.646	C#	37	1	2
274.762	F	89	5	6
275.017	C	36	0	2
275.273	D	38	2	2
275.528	C#	37	1	2
275.760	E	64	4	4
276.016	F	29	5	1
276.248	F	29	5	1
276.271	A	45	9	2
276.503	F#	30	6	1
276.759	A	33	9	1
277.014	E	40	4	2
277.269	A#	58	10	3
277.502	C#	37	1	2
277.757	G	91	7	6
277.780	C	36	0	2
278.013	C	36	0	2
278.268	C	36	0	2
278.523	F	41	5	2
278.756	D	38	2	2
279.011	B	35	11	1
279.266	F	41	5	2
279.313	D#	39	3	2
279.522	D#	39	3	2
279.754	A	81	9	5
280.009	B	35	11	1
280.265	C	36	0	2
280.520	A	33	9	1
280.752	G	43	7	2
281.008	F	29	5	1
281.031	C	36	0	2
281.263	F#	42	6	2
281.519	B	35	11	1
281.751	F	89	5	6
281.890	C#	37	1	2
282.006	A#	34	10	1
282.262	D#	39	3	2
282.517	F#	42	6	2
282.657	G#	32	8	1
282.773	D#	27	3	1
283.005	C#	37	1	2
283.260	D#	39	3	2
283.516	C#	37	1	2
283.771	F	65	5	4
284.003	F	41	5	2
284.259	D#	99	3	7
284.282	C	36	0	2
284.514	C	36	0	2
284.770	B	35	11	1
285.002	C	36	0	2
285.257	F	29	5	1
285.536	F	41	5	2
285.768	G	91	7	6
286.000	F	29	5	1
286.023	D#	39	3	2
286.256	D#	39	3	2
286.511	B	35	11	1
286.766	F#	42	6	2
287.022	F#	42	6	2
287.254	F	41	5	2
287.509	G	43	7	2
287.579	G	31	7	1
287.765	G	79	7	5
288.020	A	33	9	1
288.253	C	72	0	5
288.508	A#	34	10	1
288.763	B	35	11	1
289.019	C#	37	1	2
289.251	F	29	5	1
289.274	F#	42	6	2
289.506	D	38	2	2
289.762	D	38	2	2
290.017	C	36	0	2
290.273	D#	39	3	2
290.505	C#	37	1	2
290.760	A#	46	10	2
290.900	D#	39	3	2
291.016	C	36	0	2
291.271	D	38	2	2
291.527	F	29	5	1
291.759	A	81	9	5
292.014	B	35	11	1
292.270	C	36	0	2
292.502	C#	73	1	5
292.525	D	74	2	5
292.757	A	33	9	1
293.013	B	35	11	1
293.268	C	48	0	3
293.547	F	41	5	2
293.570	A#	34	10	1
293.756	C#	37	1	2
294.011	F	53	5	3
294.034	D	38	2	2
294.266	F	77	5	5
294.568	G	31	7	1
294.754	D	74	2	5
294.893	F#	78	6	5
295.010	G	79	7	5
295.265	F	41	5	2
295.520	B	35	11	1
295.753	D	62	2	4
295.776	C	72	0	5
296.008	B	35	11	1
296.263	C	36	0	2
296.519	A	33	9	1
296.751	A	81	9	5
297.006	A#	34	10	1
297.262	F#	54	6	3
297.517	A#	34	10	1
297.773	C#	73	1	5
297.889	C#	37	1	2
298.005	C#	37	1	2
298.260	A#	82	10	5
298.516	F	29	5	1
298.771	D#	39	3	2
299.003	F	53	5	3
299.027	F	41	5	2
299.259	D	38	2	2
299.514	F	41	5	2
299.770	C#	73	1	5
300.002	E	40	4	2
300.257	A	33	9	1
300.513	F	41	5	2
300.559	B	35	11	1
300.768	A#	70	10	4
301.000	E	40	4	2
301.256	F	29	5	1
301.511	C	36	0	2
301.767	D	38	2	2
302.022	D	38	2	2
302.254	C	60	0	4
302.277	D#	39	3	2
302.510	D	38	2	2
302.765	A#	46	10	2
303.020	F#	42	6	2
303.253	F	41	5	2
303.322	A#	34	10	1
303.531	D	38	2	2
303.763	F	77	5	5
304.019	A	33	9	1
304.251	C	36	0	2
304.506	A#	34	10	1
304.762	B	35	11	1
305.017	C#	37	1	2
305.250	F#	30	6	1
305.505	E	76	4	5
305.528	A	33	9	1
305.760	D	38	2	2
306.016	C	36	0	2
306.271	D#	39	3	2
306.503	C#	37	1	2
306.759	D#	39	3	2
307.014	C	36	0	2
307.246	F	41	5	2
307.270	C#	37	1	2
307.525	C	36	0	2
307.757	D#	75	3	5
308.013	B	35	11	1
308.268	C	36	0	2
308.524	A	33	9	1
308.756	C#	73	1	5
308.779	A	33	9	1
309.011	B	35	11	1
309.267	F	41	5	2
309.568	A#	34	10	1
309.754	C#	37	1	2
310.010	D#	39	3	2
310.265	D#	39	3	2
310.497	G	43	7	2
310.567	G	31	7	1
310.753	D	38	2	2
310.892	B	35	11	1
311.008	F#	42	6	2
311.263	F	41	5	2
311.519	B	35	11	1
311.751	F	77	5	5
312.007	C	48	0	3
312.030	C	36	0	2
312.262	C	36	0	2
312.517	A	33	9	1
312.773	A#	34	10	1
312.842	B	35	11	1
313.005	C#	37	1	2
313.260	C#	73	1	5
313.516	F	41	5	2
313.585	A#	34	10	1
313.771	D	38	2	2
314.003	C#	37	1	2
314.259	C	72	0	5
314.514	C	36	0	2
314.654	F	29	5	1
314.770	D#	39	3	2
315.002	C	36	0	2
315.257	F	29	5	1
315.281	C	36	0	2
315.513	C	36	0	2
315.768	F	77	5	5
316.000	E	40	4	2
316.256	C	36	0	2
316.511	D	74	2	5
316.767	A#	70	10	4
316.999	C	48	0	3
317.022	A	33	9	1
317.254	F	29	5	1
317.510	D#	39	3	2
317.765	D	38	2	2
318.020	D	38	2	2
318.253	D#	39	3	2
318.508	D	38	2	2
318.601	A	81	9	5
318.764	F#	78	6	5
319.019	G	79	7	5
319.274	F	41	5	2
319.530	A	33	9	1
319.762	E	64	4	4
320.017	A	33	9	1
320.250	G	79	7	5
320.273	C	36	0	2
320.505	A#	34	10	1
320.760	B	35	11	1
321.016	C	36	0	2
321.271	F#	30	6	1
321.503	F	29	5	1
321.759	D	38	2	2
321.898	D#	39	3	2
322.014	F	29	5	1
322.270	D	38	2	2
322.525	B	35	11	1
322.757	D#	39	3	2
323.013	F	77	5	5
323.268	C	36	0	2
323.315	G	67	7	4
323.524	F	29	5	1
323.756	E	64	4	4
324.011	D#	39	3	2
324.267	B	35	11	1
324.522	A	33	9	1
324.754	A#	34	10	1
325.010	F	53	5	3
325.033	D	38	2	2
325.265	G	67	7	4
325.521	D#	39	3	2
325.753	D	38	2	2
326.008	A#	34	10	1
326.264	A#	46	10	2
326.519	A	33	9	1
326.751	D	38	2	2
326.891	B	35	11	1
327.007	F	77	5	5
327.262	F	77	5	5
327.517	D	38	2	2
327.750	C	72	0	5
328.005	A#	34	10	1
328.260	G	79	7	5
328.284	G	79	7	5
328.516	F	29	5	1
328.771	G	79	7	5
329.004	C#	37	1	2
329.259	D	74	2	5
329.538	F	41	5	2
329.584	A#	34	10	1
329.770	D	38	2	2
330.002	A	57	9	3
330.025	B	35	11	1
330.257	D	38	2	2
330.513	B	35	11	1
330.768	D#	39	3	2
331.000	C	36	0	2
331.256	F#	78	6	5
331.511	G#	92	8	6
331.535	G#	92	8	6
331.767	A	93	9	6
332.022	D	38	2	2
332.254	C	36	0	2
332.510	D	74	2	5
332.765	A#	34	10	1
333.021	A	33	9	1
333.253	F	41	5	2
333.276	G#	44	8	2
333.578	G	31	7	1
333.764	D	38	2	2
334.019	C#	37	1	2
334.274	E	76	4	5
334.367	F	77	5	5
334.507	G	79	7	5
334.762	D	50	2	3
334.878	F	77	5	5
335.018	G	79	7	5
335.273	A#	34	10	1
335.528	C#	37	1	2
335.761	C#	73	1	5
336.016	C	36	0	2
336.271	D#	75	3	5
336.504	F	53	5	3
336.527	B	35	11	1
336.759	B	35	11	1
337.014	C	36	0	2
337.270	F#	30	6	1
337.525	F	29	5	1
337.757	G#	32	8	1
338.013	F	41	5	2
338.059	B	35	11	1
338.268	D	38	2	2
338.500	C	36	0	2
338.756	D#	39	3	2
339.011	B	35	11	1
339.267	C	36	0	2
339.522	D#	39	3	2
339.754	G	91	7	6
339.778	A	81	9	5
340.010	D#	39	3	2
340.265	B	35	11	1
340.521	D	38	2	2
340.683	A#	34	10	1
340.753	A#	34	10	1
341.008	A#	34	10	1
341.264	F	41	5	2
341.426	D	74	2	5
341.519	D	38	2	2
341.751	D	38	2	2
342.007	A#	34	10	1
342.262	A#	46	10	2
342.518	F#	42	6	2
342.657	G#	32	8	1
342.889	A#	70	10	4
343.005	C	48	0	3
343.028	C	48	0	3
343.261	F	77	5	5
343.516	A#	34	10	1
343.771	A	93	9	6
344.004	F#	30	6	1
344.259	C#	73	1	5
344.514	D	74	2	5
344.747	A#	70	10	4
344.770	A	69	9	4
345.002	C	36	0	2
345.258	G#	32	8	1
345.513	F	41	5	2
345.768	B	35	11	1
346.001	C	36	0	2
346.256	F	77	5	5
346.279	F	77	5	5
346.511	G	79	7	5
346.767	F#	78	6	5
347.022	G	79	7	5
347.278	C	36	0	2
347.510	D#	39	3	2
347.765	C	72	0	5
347.974	D	74	2	5
348.021	D	38	2	2
348.276	B	35	11	1
348.508	D	38	2	2
348.764	D	86	2	6
349.019	A	33	9	1
349.251	F	41	5	2
349.507	A#	46	10	2
349.576	F#	42	6	2
349.762	D#	39	3	2
350.018	C#	37	1	2
350.273	D	38	2	2
350.505	A#	34	10	1
350.761	B	47	11	2
351.016	F	41	5	2
351.248	G	79	7	5
351.271	D	38	2	2
351.527	F	29	5	1
351.759	G	79	7	5
352.015	C	36	0	2
352.270	D#	75	3	5
352.502	F#	30	6	1
352.758	C	36	0	2
353.013	B	35	11	1
353.268	F	29	5	1
353.756	G#	32	8	1
354.011	B	35	11	1
354.267	C#	37	1	2
355.010	D	38	2	2
355.265	E	40	4	2
