MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.046142297255598153, -0.027573546443447883, 0.044575066170353062, 0.0027813846753129566, 0.037518548895320289, 0.028851743174513351, 0.01377997439913302, -5.1686247196201096e-05, -0.02306283689078616, -0.017820163677067423, -0.0057130708844695399, -0.019581918362245647]	0.186	324.267	B	35	11	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.284
[0.10279838349522967, 0.06034026510669073, 0.023821027405693647, -0.0025191075490680272, -0.041814618074926958, -0.070306387007113891, -0.040879915112864963, -0.011110072043069874, -0.011746861727762563, -0.0088939289180862604, 0.0052366071860282673, -0.0023809314442182505]	0.075	324.522	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.425
[0.062651017932966332, -0.04141716558333685, 0.089509071231757664, 0.059306758877552823, 0.028302365377940002, 0.0086543681090179691, -0.0036380948739304277, 0.026140864915999033, 0.047959620920608716, 0.0058054681061079664, 0.015697862550503067, 0.07226716798483665]	0.244	324.754	A#	34	10	1	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.256
[0.11168251140166187, 0.082917486104902155, 0.0042142115824032756, -0.048211649640927334, -0.028943572281452008, -0.0041746805584163263, 0.059418097937350478, 0.074787744189376795, 0.0097245281672809301, -0.046596242003071955, -0.01434347620503356, -0.0068773375356143114]	0.197	325.010	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.544
[0.11096271552173877, 0.049231518416535287, 0.022608862572352326, 0.028772428271584976, -0.025879239578297037, 0.042489008968286633, -0.055865337277706401, -0.0082257797845242293, -0.036464702998602577, 0.027774246259693568, 0.017115151317609569, -0.032155703492934617]	0.097	325.033	D	38	2	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.444
[-0.063366628534167802, 0.11386656953769363, -0.020279187562300183, 0.03719818503501509, -0.012368028160423586, -0.095944279636745289, 0.0033720820788959763, 0.014897748010297633, 0.0089242992223067218, -0.036594503342262885, -0.07152506539365841, 0.02634756330622548]	0.215	325.265	G	67	7	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.243
[0.14273679276234053, 0.033361373241966988, 0.040108129755684153, -0.013861123877522077, -0.027671260975309444, -0.065478544801205088, 0.00064994240204447142, 0.011440553531512665, 0.0040326067514152306, -0.0639405827784678, -0.010102299891878724, 0.0065751146561366172]	0.126	325.521	D#	39	3	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.439
[0.16354084185566792, 0.074021077410748037, 0.019110180813866246, 0.067648826422888289, -0.040856842533371247, 0.0050551079686522067, -0.026221834923390371, -0.0034107253592104642, -0.0068471836953704849, 0.026414223676292252, -0.057899333565184043, -0.0040917703361995029]	0.277	325.753	D	38	2	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.235
[0.25382373024200588, 0.038773198035973906, 0.018786282085017408, 0.0030367085544609428, -0.019372717256764319, -0.027887210947176402, 0.0017261369870368187, -0.002675830345432284, -0.011855338413103754, 0.015045654488325538, -0.0037655196842802689, 0.022645535762660627]	0.158	326.008	A#	34	10	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.441
[0.016484138711559397, 0.011540796720822151, 0.010113667930024503, 0.020990026429498786, -0.015611577258818702, -0.018210473486691976, 0.046607411629092453, -0.023726253636390936, -0.041845373344400423, -0.03822662169187676, 0.0094771802667569811, 0.013869647352909142]	0.540	326.264	A#	46	10	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.309
[0.092334552087350918, 0.10945899259115401, 0.065260671676434595, -0.0089055257564305164, -0.075089374939592127, -0.07266919257011939, 0.070735762474230329, -0.028992102522258822, -0.023068369551324595, -0.016653795050443183, 0.0013823696682353716, 0.015095817151485716]	0.093	326.519	A	33	9	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.438
[0.14491580229059947, -0.10790703728838265, -0.019506349842008483, 0.043783957141608071, -0.0034224180784743242, -0.018007096430084711, -0.065471321645343611, 0.024765789971599166, -0.010475960051266324, -0.049125177451587877, -0.019350041965134259, 0.018390426904533689]	0.378	326.751	D	38	2	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.229
[0.25200619059140639, -0.085077682011206773, 0.063325574092611012, 0.0007499575384883856, 0.017388521254380038, -0.098213483009157637, 0.042751026277762366, 0.020118601868662971, 0.02808689296625427, 0.027839341451624717, 0.083601130101922105, 0.031444734956069198]	0.214	326.891	B	35	11	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.252
[-0.0072259725012736135, -0.035155277665820453, 0.00043159856984662594, 3.68416932686907e-05, -0.06788212067094733, -0.089920714178839373, 0.052683995753652062, -0.014914974508423166, -0.034449707008806972, -0.0015649418913705525, -0.010039498049262467, 0.013941065517459132]	0.221	327.007	F	77	5	5	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.594
[0.0717071356511889, 0.021327929220424126, 0.092310332818589122, 0.049634196221349743, 0.012498401972194161, -0.098914891230545199, 0.042874995278871807, -0.022326098118130203, -0.069529855442512278, 0.035888292835297757, 0.039322065901968101, -0.051266998246638204]	0.188	327.262	F	77	5	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.631
[0.075696618298553897, 0.021779370179776922, 0.037020570220794309, -0.0033292204715422349, -0.050506105101301067, -0.027122970287350407, 0.020176393956666889, -0.029630704870288488, -0.018494629103494292, -0.0054225446034411595, -0.0035413385816319511, 0.017368723189910576]	0.147	327.517	D	38	2	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.507
[-0.12204690018842575, -0.15900115645933843, 0.038851168555292699, 0.0090659736834661324, 0.0094033227121335956, 0.023526489985201314, 0.012371875718986234, -0.022836768494076662, -0.047023932923190868, 0.016766079252423696, -0.02889085407520495, 0.022700344513425879]	0.340	327.750	C	72	0	5	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.284
[0.11866816470081137, 0.03340760651041693, 0.078036517977394929, 0.0040882111504983503, -0.049424181060549632, -0.03306049065386605, 0.030704190213399978, -0.0046509200440993884, 0.019079484260289811, 0.019093221715691253, -0.011339763863055548, 0.0068511051918002013]	0.178	328.005	A#	34	10	1	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.494
[0.14235469684054736, 0.088137090707497853, 0.15686203803350354, 0.068776392395691402, -0.050181080981523442, -0.054074675755612582, 0.020914453201497488, -0.13873804426899081, -0.082828532814869169, 0.029551005072049271, 0.050646743077839326, 0.046022793674430525]	0.458	328.260	G	79	7	5	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.362
[-0.0087236958321321428, -0.037950978978264445, -0.034699023497939116, 0.039377550051257697, -0.053102682112226345, -0.00013688472719927951, 0.05566820475280753, 0.0021439984692651413, -0.069954338668904298, -0.052765031829805013, 0.016287907394632695, 0.016385020144924874]	0.228	328.284	G	79	7	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.298
[0.12369585285895583, 0.045449171155185084, 0.061198223596521592, -0.0066475178300268228, -0.079287750743284841, 0.0079139744809136516, 0.0062527615396002116, -0.0076917246406490213, 0.01532197413024981, -0.010867050494653771, -0.014144564517843409, 0.016839877510349481]	0.172	328.516	F	29	5	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.454
[-0.020068327560692212, -0.014719897861502783, 0.035374669439983707, -0.0046726419472505722, 0.045843164080043568, 0.01268124795903283, -0.0415693391156291, -0.004668000165319818, -0.035297641860219671, 0.0021637678333499251, 0.020455173782908034, 0.012806075733581447]	0.249	328.771	G	79	7	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.340
[0.13627181587515402, -0.010561874427800128, 0.050640269281002251, -0.018523709379683933, -0.00838130857994435, 0.017652384397303395, -0.0077036113398759433, -0.013708802733019561, -0.03816057572428299, 0.040577459505502657, 0.0044619778306047271, 0.013073089489410982]	0.146	329.004	C#	37	1	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.536
[-0.035473950877143556, -0.059030616918414582, -0.010775977938912497, -0.0077712642070982734, -0.056049821414364383, -0.007369787527914712, 0.0080921681334205214, 0.0089868135937849133, -0.0046197279536529341, -0.019511417444865314, -0.014660069217419403, -0.020870511690546521]	0.233	329.259	D	74	2	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.320
[0.22722453798019984, 0.1128945740572532, 0.14040174019127391, 0.032193876173855912, -0.060903564837659192, -0.16941351261872198, -0.068370172589453049, -0.0051771870540956357, -0.037712852741882595, -0.03110490844232669, 0.019499989342884418, 0.1045196450060852]	0.084	329.538	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.688
[0.057591095493548308, 0.043114774733425454, 0.020981535641528711, 0.055855546446245165, -0.022487697315228091, 0.028960500382237641, 0.036568277802498134, -0.022763154069025911, 0.03072958719095829, -0.023964369402731608, -0.0057511227386847046, -0.013040299943311042]	0.196	329.584	A#	34	10	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.429
[-0.02166756368453638, 0.0029312551095670401, 0.10447770308845705, 0.022593719096734039, 0.012712815356865347, -0.026191086100220185, 0.033772388106663352, 0.0189707095525893, -0.0026154119730258303, -0.012418323571991376, -0.0092994451913896888, -0.009465596674817011]	0.290	329.770	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.291
[0.11368103659564682, 0.13441139604401611, -0.019391147650399017, -0.15472175822856699, -0.05113776125973471, -0.051062614763377048, 0.037589490575816842, -0.030234293095973468, -0.029711841942000192, 0.026502062954853606, -0.0033482628476528098, -0.0055562834157831488]	0.217	330.002	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.450
[0.048209783372190208, 0.09092307690652697, 0.040544755221266535, -0.0127970252649164, 0.0088087056995865727, -0.013803476880186426, -0.023820767706551522, -0.045852880576397796, 0.020261996434632605, -0.015899200977233161, 0.013052510296763587, -0.015734552035214296]	0.160	330.025	B	35	11	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.442
[0.034228199614186237, 0.025127338560306293, 0.066753880211479627, 0.052655173402615274, -0.0025771041539132222, -0.038974359160565457, 0.041054403485528863, -0.015784645040807982, 0.0080207261345079904, -0.0089260558956119739, 0.0022059808942643485, -0.0082335055932373294]	0.198	330.257	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.264
[0.090409801052465488, 0.057541144362594623, 0.052669344153958103, -0.041980012572036395, -0.035958780062136576, 0.0038043079102358613, -0.0026299408125669854, 0.011195914940505628, -0.02915639431900088, 0.0033203438314668501, 0.019901888314238666, 0.011751145106887732]	0.156	330.513	B	35	11	1	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.461
[-0.0098637988243282203, 0.0059002914961672707, 0.0027669724754460787, 0.096120172459303321, 0.031971218316956561, -0.024144115719620999, -0.022187659282861209, -0.080062531985231861, 0.020136215020144108, -0.0094065682339093837, 0.0023687452404069767, -0.038043840435981538]	0.296	330.768	D#	39	3	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.259
[0.062469522438833476, -0.013355305112958009, 0.062485599339756885, 0.029631488939265697, -0.021181181546354871, -0.072827109124700681, 0.04655306581253392, -0.029009876340817132, -0.031803189715293091, 0.036319744742097204, -0.0079135253551241187, -0.033692201752673755]	0.126	331.000	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.544
[0.040012991632549628, -0.027102901275786635, 0.087895957362871618, 0.027914201075696077, -0.036566970222770029, -0.017630601631188628, 0.003940440323299009, -0.024545036736943575, -0.023692652067288163, 0.017465750379140981, 0.0049809063843292171, -0.0034482982994149206]	0.181	331.256	F#	78	6	5	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.737
[0.055788037563914379, -0.07971363508731813, 0.046712084134821037, -0.089631297798323142, -0.010962398413580035, -0.0071062360928294448, 0.012522796404066224, 0.021287468501409446, 0.0014975722509337646, -0.0081200370491403811, -0.025964596080448123, -0.03165212365506196]	0.237	331.511	G#	92	8	6	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.477
[0.033352566331458493, 0.018042711540318453, 0.063409170000511342, 0.0076838547518994927, 0.0034412293544389336, -0.041718887355787417, -0.039915263401537109, -0.007295402838715697, -0.02112945238379986, 0.0058139324258237399, 0.023836833506515255, -0.026945567455719251]	0.218	331.535	G#	92	8	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.565
[-0.073608559477873495, -0.053926430684743329, -0.011210134852754435, -0.085572118981327383, 0.031249681347317152, -0.013372404921683952, 0.0062627652028949647, -0.013356735651075858, 0.0098555647494724934, 0.027375779335990315, -0.034401847347731156, -0.035365001100271534]	0.491	331.767	A	93	9	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.326
[0.0157803928466798, 0.061751777251734696, 0.060731983426024282, 0.033955020856795921, -0.033243419144003375, -0.085066803982080066, -0.0071677733150000214, -0.020143641997498293, -0.025456435355225196, -0.029349639119548476, 0.019622059457880342, 0.013713071277889859]	0.134	332.022	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.558
[0.021053044269420135, -0.020706060021999002, 0.066852703141913397, 0.078839833984399449, 0.0060667479868912397, 0.0050057543455879509, 0.027945501968994608, 0.023951559245098061, -0.013537375129577599, -0.017397541098933749, 0.090624811756976953, 0.048126114168482136]	0.219	332.254	C	36	0	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.355
[0.11738515117483292, -0.033828765474629333, 0.045648782140324251, 0.0025309115504217445, 0.0024225997464676408, -0.043730485213647578, -0.0036429823536431871, 0.0066984111088832683, -0.01103689942358054, -0.022453087714624828, 0.014860696310927094, 0.017459804617506371]	0.137	332.510	D	74	2	5	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.670
[0.00073101325957555395, -0.020644517292677876, 0.033902074125394088, -0.046200575101682011, 0.068439337655244042, 0.052216786031556404, 0.015378447739059397, 0.0055551982585708088, 0.00010869775693083868, 0.051052206489766591, 0.014470615294331753, -0.0024295366612177255]	0.247	332.765	A#	34	10	1	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.356
[0.037902427721325738, 0.042531073691295038, 0.10123510471398066, -0.045551713145506365, 0.024006539017604574, -0.082232556463686296, 0.012519525808514899, -0.024427495096700405, -0.0044742751633649524, -0.0082942711432607823, 0.0036516563382103782, 0.0024061210008304787]	0.289	333.021	A	33	9	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.480
[0.27945958770497525, 0.012236103156478446, 0.022842053533396793, -0.022515886029072275, -0.077704109602845337, -0.016081929605742753, 0.0083063563916144917, -0.0076101678221731309, -0.12502202257161205, 0.030966713395917441, 0.00028401143595369049, 0.083945113047467573]	0.369	333.253	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.317
[0.069715671876019278, 0.020882428775483786, -0.0064516687025025438, 0.025208545339455827, -0.015583201059317438, -0.045252214833129988, -0.021642914923120819, -0.04008475157113231, 0.012356106742725815, -0.033709849625131121, -0.048586952774394968, -0.0041995484416143015]	0.213	333.276	G#	44	8	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.355
[0.052010267319985259, 0.053646259963792971, 0.043537831750179778, 0.00036245424487593437, 0.048209068460803285, 0.023950562733186211, -0.0012965670295696375, -0.024333142689377859, 0.025303594822220051, 0.010738860463163273, -0.012233538546318135, 0.0064996962644973807]	0.212	333.578	G	31	7	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.404
[-0.01781034773847005, 0.032123230895991478, 0.038517163468046164, 0.036276502959622058, -0.019031675663539215, -0.0041880607668186021, 0.033321696701455614, -0.020962254765980719, -0.037436201641757746, -0.012397372136137935, -0.00034726118523030914, -0.011512001560050245]	0.313	333.764	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.293
[0.072739011237824197, 0.030852298842231125, 0.085842337949820879, -0.0086909610205334747, -0.0080341394815982535, -0.082414690672252239, 0.030505583298151298, -0.0094534600589607151, -0.025655932117209256, 0.041497141840378941, 0.011654841554519004, -0.047303558041400504]	0.184	334.019	C#	37	1	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.447
[-0.010355511114299039, -0.015602135948429916, 0.088533730517978304, 0.050454922978603545, -0.031890488416101141, -0.030166356223674886, 0.023342150909913387, 0.0033799215387105373, -0.0061352284759778313, -0.013122670653265046, 0.038236483599381144, -0.03462367521117192]	0.242	334.274	E	76	4	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.672
[-0.084706952911792116, -0.072956298256989155, 0.081514387459631604, 0.014971952973295861, -0.037979991787461004, -0.043335348303142431, 0.0023394327926784309, -0.072672655218451968, -0.073946194456584027, -0.0005218331327134988, -0.00075946255600663247, -0.03355868484018161]	0.159	334.367	F	77	5	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.745
[0.015543033709675398, 0.01581281739735808, 0.062740936259000887, 0.0065390996704797495, -0.037626548053656617, -0.023220457660417644, 0.039093317594512907, -0.035056799956040871, -0.019823354544480084, 0.030354219590932964, -0.0035425330460323017, -0.011565316221772043]	0.207	334.507	G	79	7	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.666
[-0.037550716458475727, -0.032264995219802313, 0.098525652298925945, 0.060856185796690769, -0.084295976702255471, -0.070662056624208935, -0.0088555155540630016, -0.017184877595606631, -0.056409616059889804, 0.066925019067030508, 0.031407276332182446, -0.057728991865201834]	0.316	334.762	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.349
[-0.10406535278593781, -0.039876605813817564, 0.12945385227025075, 0.047872715724750069, -0.052924591642930868, -0.063781573589256249, -0.0085108427245520098, 0.018656707297723337, 0.0090641380105046503, 0.11280960374997211, 0.019773210825186082, -0.01995436269641139]	0.257	334.878	F	77	5	5	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.517
[-0.072677603911316432, -0.021428258814855317, 0.041468770587991761, -0.020018532769410582, -0.097093221758814713, -0.06819185242974872, 0.015279623758813888, -5.8753132442238517e-05, -0.037061393537593121, 3.5501258864547166e-05, -0.031186815365563562, -0.014218723549738386]	0.208	335.018	G	79	7	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.573
[0.028326343366302579, 0.056712245161587849, 0.021748152640974863, 0.055954644218862509, -0.0048565000966514288, -0.048882770114014693, -0.016615480210130543, -0.010057268449954603, -0.0062019957987923544, -0.0065705241256548662, -0.023037018437038155, 0.0099850064439010091]	0.185	335.273	A#	34	10	1	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.481
[0.085085619493252565, 0.045321877163080726, 0.030911810546575481, 0.00085615491023679179, -0.018048214799490384, -0.051883047997970742, -0.0055661406197444778, -0.033394811537093297, 0.014203836339926229, 0.018520828301753965, -0.025449402576001055, -0.011643535162751347]	0.326	335.528	C#	37	1	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.475
[-0.077208542972347888, -0.19214212638929326, 0.017577925662696586, 0.018395863003805493, 0.02581023756499352, -0.058850611131426957, 0.0063285831619874907, 0.018298497854345893, 0.0029220550370968189, -0.0073986558423199877, -0.014742327726820274, 0.046442870075823942]	0.299	335.761	C#	73	1	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.410
[0.072834537612856146, -0.013404643179162519, 0.055014612228534134, 0.029458474593863221, -0.034180710251534303, -0.026140333997982018, 0.0020268145791121689, 0.002892517718157535, -0.0086903076543175736, 0.022538227140362289, -0.0070105585132427574, 0.022331773617192827]	0.288	336.016	C	36	0	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.547
[-0.065138022133708826, -0.051350904896382596, 0.060788104080036182, 0.083391136113096231, 0.013162082115077842, 0.020617961155281393, -0.022778916983574614, -0.018729641506082331, -0.057286467827449977, 0.037526522304903026, 0.0060115062674057727, -0.0016739949848548338]	0.217	336.271	D#	75	3	5	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.331
[0.25603402644792927, 0.058538069886614308, -0.010010163797774776, -0.13625337436206394, -0.070290683141679966, -0.040191092680985543, 0.016250283746434415, 0.061270662008890642, -0.04798137024289964, -0.01125243752175964, -0.03499699710834292, 0.019748747294842408]	0.365	336.504	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.366
[0.16972275957726651, 0.057436815534074231, 0.022602499853131685, 0.020879780288056198, -0.010693241146181958, 0.0054093816159972519, -0.080499081163503239, 0.0015435176209947466, -0.023046182918174521, -0.0065426069465576841, 0.021258826918174843, 0.0048349138196818551]	0.137	336.527	B	35	11	1	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.422
[0.068111810097986711, -0.011569913914236561, 0.044613260997869136, 0.027917230030641421, 0.047819943416667218, 0.016230986231516177, 0.027349339895456584, -0.025513352535290204, -0.022607018001126567, -0.0024766196138497338, 0.0011735142840467771, -0.041451171196674054]	0.517	336.759	B	35	11	1	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.257
[0.10002394291364916, 0.053825202991319397, 0.024123736266738003, 0.0039803907336468719, -0.034525599275674057, -0.0099428332039924773, 0.014762246807489655, -0.0049046976405402393, -0.027464638430595916, 0.014470315894328753, -0.0010571576574690024, -0.014194658085409347]	0.460	337.014	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.480
[-0.012076637587067748, -0.016368612057524511, 0.11084181029194543, 0.04090910480122139, -0.015122336342969269, -0.033025895544924216, -0.029535226450966571, 0.015468900855018633, -0.027200250510730349, -0.0220922303209455, 0.03388457021146786, -0.010603353877389785]	0.271	337.270	F#	30	6	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.228
[0.2385800193117133, 0.026473932704737815, 0.038850701294366283, -0.032836013843599923, -0.07754226566670662, -0.0039595134181056729, -0.026268384405205521, 0.016111246707176778, -0.02107290639348753, 0.016109943915696787, 0.039195140293264479, -0.0061951194048948917]	0.094	337.525	F	29	5	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.446
[0.0012098082508603448, 0.029482852790427953, 0.053494026852153584, 0.066144549510070441, -0.034584359931902779, -0.037000616101195968, 0.027515689826894917, -0.013256755047962606, -0.010743252027229597, 0.0037975856453387768, -0.028736755721666694, -0.015980291585048843]	0.650	337.757	G#	32	8	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.268
[0.1085557290697154, 0.1169972331262203, 0.028984522006780346, -0.058942590275194662, -0.050178842920826278, -0.02626016726694537, -0.021971350179038247, -0.058947558204614052, -0.040755299393949423, -0.00031814493512278983, 0.019711867866144303, 0.012157338841218437]	0.159	338.013	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.624
[0.068180184427374793, 0.11930754746322153, 0.033842750810966063, 0.0035319082097138451, -0.0030167228733802586, 0.029523046158331671, 0.04141615584700821, -0.036639633736787011, -0.0052760394135647221, -0.018712034837031103, -0.0028749734024075529, 0.020887125092340909]	0.295	338.059	B	35	11	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.446
[0.012075737426003885, 0.03982112219103924, 0.043016447144225645, 0.027154539198733365, -0.022880835976428718, 0.042827223107799121, -0.01234035403040272, -0.011920208143510183, 0.01302868234458176, -0.038373023407953011, 0.03780492847930933, -0.028763876966177812]	0.624	338.268	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.322
[0.090381425682061436, -0.0085952388731074941, 0.10676363297901247, -0.051817712653840997, -0.052838744627808597, 0.006633506524500973, 0.010361461123745523, 0.015016419460871377, 0.009228086828850228, 0.019458527074791416, 0.048052136579095378, 0.013435838087818817]	0.141	338.500	C	36	0	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.459
[0.099688572010848742, 0.0071066701806937697, 0.043684503616030969, 0.0086196883220907156, -0.037373172895621164, -0.048327805196205775, -0.0092396348157521152, -0.04552423026923097, -0.0071562374268113668, -0.014228936506334234, -0.081946594004661505, -0.04643304628305131]	0.260	338.756	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.226
[0.18959064748595528, 0.042986520071466833, 0.0082455017806363565, 0.014337014562943909, -0.050603590461010456, -0.0079727452208425455, -0.012814802121100272, -0.0052914657832206242, -0.0069681874354329361, -0.013837704376702273, 0.0015244440603367302, -0.03197282124085242]	0.144	339.011	B	35	11	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.442
[0.090441452361022009, 0.03264532899736098, 0.078333351141685686, 0.010374780979937576, -0.044481450209820264, -0.029584526471248939, 0.00057554797922068363, -0.012521672143772779, 0.014029503863782749, -0.021789435321523856, -0.0099582612632321595, -0.020626027940683637]	0.344	339.267	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.427
[0.065275920520539807, -0.031015268912305546, 0.09573227212635417, -0.0032992374739681456, -0.060060868138182025, -0.035466190026568138, -0.0077996209048190367, 0.003312261395838846, -0.013964400787890487, 0.013829366555910895, -0.022399094387233344, -0.011051085538823802]	0.186	339.522	D#	39	3	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.532
[-0.21669324761602038, -0.064598541658573164, 0.13104687740417029, 0.15064193636074771, 0.058181089290223309, 0.060032911055367066, 0.13065591015116973, -0.0077451780634577982, -0.11125931352331993, 0.043388133229311017, 0.035411828074352766, -0.069756370804223894]	0.333	339.754	G	91	7	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.395
