time	chordName	chordKey	chordMode	chordNotes
188.012	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
188.058	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
188.267	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
188.523	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
188.755	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
189.010	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
189.266	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
189.521	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
189.637	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
189.753	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
189.777	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
190.009	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
190.264	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
190.520	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
190.752	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
191.007	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
191.263	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
191.309	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
191.518	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
191.750	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
192.006	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
192.261	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
192.517	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
192.772	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
193.004	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
193.027	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
193.260	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
193.515	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
193.771	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
193.887	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
194.003	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
194.258	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
194.514	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
194.560	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
194.769	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
195.001	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
195.257	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
195.512	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
195.767	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
196.023	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
196.255	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
196.394	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
196.510	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
196.766	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
197.021	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
197.254	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
197.509	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
197.764	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
197.997	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
198.020	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
198.252	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
198.507	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
198.763	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
199.018	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
199.250	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
199.506	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
199.529	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
199.761	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
200.017	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
200.272	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
200.504	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
200.760	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
201.015	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
201.062	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
201.271	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
201.526	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
201.642	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
201.758	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
201.898	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
202.014	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
202.269	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
202.524	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
202.757	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
202.780	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
203.012	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
203.267	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
203.569	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
203.755	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
204.011	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
204.266	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
204.498	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
204.521	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
204.754	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
205.009	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
205.264	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
205.520	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
205.752	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
206.007	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
206.031	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
206.263	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
206.565	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
206.611	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
206.913	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
207.006	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
207.261	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
207.517	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
207.540	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
207.772	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
208.004	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
208.260	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
208.515	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
208.771	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
209.003	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
209.258	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
209.281	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
209.514	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
209.769	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
209.885	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
210.001	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
210.257	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
210.512	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
210.768	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
211.000	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
211.023	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
211.255	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
211.511	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
211.766	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
212.021	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
212.254	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
212.509	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
212.648	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
212.764	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
213.020	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
213.252	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
213.531	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
213.577	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
213.763	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
214.018	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
214.251	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
214.274	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
214.506	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
214.761	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
215.017	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
215.272	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
215.528	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
215.760	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
216.015	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
216.271	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
216.503	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
216.758	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
217.014	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
217.269	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
217.501	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
217.525	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
217.757	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
218.012	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
218.268	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
218.500	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
218.755	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
219.011	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
219.034	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
219.266	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
219.521	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
219.638	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
219.754	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
220.009	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
220.264	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
220.520	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
220.682	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
220.775	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
221.008	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
221.263	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
221.518	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
221.774	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
222.006	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
222.261	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
222.285	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
222.517	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
222.772	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
222.888	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
223.004	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
223.260	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
223.515	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
223.771	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
224.003	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
224.142	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
224.258	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
224.514	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
224.769	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
225.001	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
225.141	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
225.396	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
225.535	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
225.768	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
225.930	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
226.023	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
226.255	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
226.511	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
226.766	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
227.021	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
227.254	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
227.277	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
227.579	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
227.672	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
227.765	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
228.020	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
228.159	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
228.252	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
228.508	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
228.763	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
228.879	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
229.018	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
229.251	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
229.436	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
229.622	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
229.761	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
230.017	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
230.272	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
230.504	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
230.528	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
230.760	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
231.015	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
231.271	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
231.526	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
231.758	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
232.014	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
232.060	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
232.269	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
232.501	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
232.757	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
233.012	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
233.268	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
233.523	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
233.755	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
233.895	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
234.011	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
234.266	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
234.498	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
234.638	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
234.754	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
235.009	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
235.265	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
235.311	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
235.520	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
235.752	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
235.892	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
236.008	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
236.263	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
236.518	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
236.751	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
237.006	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
237.145	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
237.261	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
237.517	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
237.772	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
238.005	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
238.260	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
238.515	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
238.748	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
238.771	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
238.887	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
239.003	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
239.258	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
239.514	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
239.769	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
240.001	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
240.257	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
240.280	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
240.512	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
240.768	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
241.000	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
241.255	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
241.534	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
241.766	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
241.998	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
242.022	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
242.254	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
242.509	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
242.765	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
243.020	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
243.275	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
243.415	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
243.531	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
243.763	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
244.019	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
244.251	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
244.506	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
244.762	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
245.017	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
245.249	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
245.272	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
245.505	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
245.760	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
246.015	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
246.271	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
246.503	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
246.758	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
246.875	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
247.014	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
