time	chroma	timbre	dB
92.334	[0.334, 0.432, 0.36, 0.426, 0.813, 0.442, 0.519, 0.495, 0.376, 1.0, 0.446, 0.356]	[54.381, 98.307, 21.54, -24.787, -16.292, -29.39, 15.864, -17.717, -7.002, 8.476, 4.956, -9.198]	-8.158
92.804	[0.061, 0.089, 0.108, 0.113, 0.242, 0.032, 0.057, 0.303, 0.647, 1.0, 0.175, 0.058]	[54.841, 82.815, -7.556, -15.187, 12.712, -39.54, -0.268, -18.049, -15.884, -11.733, -11.959, -2.511]	-6.186
93.253	[0.844, 0.457, 0.247, 0.455, 0.733, 0.6, 0.251, 0.487, 1.0, 0.914, 0.171, 0.41]	[53.052, 77.837, -9.901, -12.518, 2.466, -43.522, 10.959, -10.345, 7.673, 2.459, -8.149, -16.804]	-8.406
93.466	[0.112, 0.117, 0.107, 0.16, 0.305, 0.068, 0.154, 0.603, 1.0, 0.839, 0.189, 0.104]	[52.538, 106.462, 1.794, -22.076, 25.197, -25.798, 5.863, 21.781, -0.606, -5.653, -16.837, -3.548]	-9.157
93.722	[0.872, 0.689, 0.805, 0.607, 0.942, 0.711, 0.82, 0.771, 1.0, 0.825, 0.899, 0.908]	[54.691, 86.986, -17.417, -25.396, 13.598, -8.06, -6.368, -12.132, 12.197, 18.202, -15.331, 14.616]	-9.429
94.170	[0.192, 0.251, 1.0, 0.341, 0.338, 0.313, 0.283, 0.249, 0.226, 0.403, 0.212, 0.16]	[54.586, 88.606, -12.503, -38.015, 12.854, -5.579, 17.494, -16.719, 15.47, -1.501, -13.08, -3.748]	-9.484
95.108	[0.154, 0.437, 1.0, 0.28, 0.05, 0.112, 0.083, 0.048, 0.038, 0.228, 0.05, 0.052]	[52.905, 54.439, -16.597, -13.006, 10.377, -55.491, 32.213, -21.411, -15.469, -0.233, 1.281, -14.61]	-10.316
95.341	[0.183, 0.756, 1.0, 0.351, 0.136, 0.094, 0.045, 0.019, 0.028, 0.392, 0.09, 0.027]	[54.585, 83.444, 12.07, -19.717, 50.608, -33.339, 56.742, 8.837, -12.407, -8.154, -6.205, -10.23]	-8.972
95.584	[0.419, 0.163, 0.165, 0.508, 1.0, 0.473, 0.063, 0.083, 0.05, 0.14, 0.084, 0.286]	[54.281, 87.557, -8.517, -26.398, 4.477, -38.767, -1.078, -1.749, 9.642, 3.079, -8.845, 10.05]	-7.233
95.793	[0.674, 0.407, 0.462, 0.173, 0.224, 1.0, 0.381, 0.103, 0.114, 0.328, 0.069, 0.154]	[54.414, 114.088, 14.325, -40.825, -16.721, -29.4, 5.963, 19.523, 29.985, 8.403, -2.118, 7.011]	-8.615
96.044	[0.712, 0.82, 0.764, 0.743, 0.808, 0.78, 0.999, 1.0, 0.963, 0.947, 0.539, 0.501]	[55.777, 124.681, 4.144, -38.948, -16.79, -40.303, 15.346, 8.701, 14.926, 13.811, -8.804, 16.544]	-7.095
96.113	[0.596, 0.356, 0.299, 0.239, 0.688, 0.207, 0.327, 0.365, 0.913, 1.0, 0.677, 0.137]	[56.628, 138.326, 31.584, -17.21, -12.443, -29.08, 19.056, 5.93, 10.597, 7.059, -15.737, 23.561]	-4.296
96.276	[0.428, 0.604, 0.365, 0.168, 0.777, 0.204, 0.166, 0.114, 0.201, 1.0, 0.273, 0.166]	[55.744, 135.151, 10.462, -17.402, -18.134, -28.348, 6.244, 9.409, 22.064, 5.135, -18.179, 8.103]	-5.813
96.508	[1.0, 0.325, 0.251, 0.275, 0.646, 0.177, 0.109, 0.21, 0.414, 0.91, 0.49, 0.367]	[55.249, 119.857, 4.618, 1.731, 6.016, -24.855, -3.768, 3.843, 8.703, -0.274, -18.809, 11.499]	-6.373
96.734	[0.766, 0.378, 0.307, 0.403, 0.89, 0.824, 0.783, 0.986, 1.0, 0.962, 0.39, 0.422]	[54.826, 118.719, 41.439, -8.041, -6.699, -7.479, 24.19, -10.165, 8.011, 29.142, -17.106, 6.248]	-10.473
97.193	[0.269, 0.24, 0.113, 0.256, 0.692, 0.123, 0.093, 0.124, 0.38, 1.0, 0.332, 0.333]	[54.47, 121.693, 21.826, 14.701, 34.147, -41.627, 31.911, 3.603, -5.585, 0.662, -16.441, 3.38]	-7.804
97.425	[1.0, 0.564, 0.175, 0.093, 0.091, 0.027, 0.053, 0.21, 0.527, 0.471, 0.142, 0.461]	[52.746, 72.188, -43.419, 8.597, 24.681, -33.291, 9.466, -0.102, -13.136, -7.445, -28.709, 13.344]	-8.687
97.656	[1.0, 0.64, 0.141, 0.125, 0.181, 0.054, 0.061, 0.32, 0.651, 0.196, 0.058, 0.408]	[51.12, 47.928, -27.449, 45.141, -18.513, -24.554, 30.278, -7.299, -11.846, 10.558, -45.927, 20.542]	-12.588
97.872	[0.34, 0.511, 1.0, 0.551, 0.52, 0.458, 0.589, 0.557, 0.46, 0.511, 0.333, 0.291]	[53.728, 112.931, 1.77, -52.115, 11.353, 26.069, 28.882, -3.302, 10.79, 4.888, 42.796, -12.271]	-18.529
98.429	[0.294, 0.199, 1.0, 0.349, 0.248, 0.598, 0.169, 0.027, 0.046, 0.179, 0.096, 0.11]	[54.887, 45.493, -0.267, 28.471, 17.002, -39.754, 39.535, -19.745, -26.523, 1.676, -28.167, -4.438]	-4.596
98.789	[0.162, 0.378, 1.0, 0.223, 0.034, 0.112, 0.057, 0.048, 0.027, 0.203, 0.042, 0.056]	[52.127, 38.952, -31.153, -11.159, 20.067, -35.921, 29.918, -9.587, 10.386, -10.86, 10.826, -18.675]	-10.631
99.041	[0.171, 0.494, 1.0, 0.343, 0.082, 0.073, 0.032, 0.015, 0.025, 0.274, 0.069, 0.018]	[54.528, 79.182, 2.281, -29.218, 46.23, -38.855, 55.823, 11.198, -20.779, -5.417, -7.287, -1.91]	-10.084
99.265	[0.831, 0.261, 0.223, 0.414, 1.0, 0.438, 0.084, 0.124, 0.087, 0.255, 0.105, 0.532]	[54.754, 74.753, 1.454, -21.094, 11.471, -40.416, 9.691, -5.005, -1.399, 1.884, -11.377, 13.768]	-7.229
99.498	[0.5, 0.379, 0.29, 0.142, 0.351, 1.0, 0.407, 0.078, 0.074, 0.171, 0.063, 0.119]	[54.085, 116.231, 15.412, -35.756, -23.41, -26.933, 11.23, 16.42, 29.853, 4.259, -1.811, 11.738]	-9.660
99.735	[0.426, 0.375, 0.139, 0.137, 1.0, 0.173, 0.106, 0.111, 0.298, 0.547, 0.227, 0.226]	[56.297, 131.581, 28.441, -35.398, -2.507, -25.096, 15.449, 8.533, 9.138, 10.398, -15.06, 15.889]	-8.232
99.962	[0.517, 0.569, 0.362, 0.267, 0.749, 0.187, 0.192, 0.155, 0.366, 1.0, 0.35, 0.312]	[55.481, 127.297, 30.268, -13.022, -19.082, -31.507, 18.61, 14.749, 17.098, 13.286, -15.928, 16.808]	-6.177
100.200	[1.0, 0.272, 0.11, 0.066, 0.104, 0.031, 0.043, 0.203, 0.088, 0.087, 0.097, 0.355]	[55.595, 105.534, 6.783, -4.826, 13.692, -37.909, 8.039, 3.691, 5.653, 0.72, -9.967, 10.119]	-7.970
100.450	[0.647, 0.308, 0.272, 0.423, 0.909, 0.798, 0.688, 0.753, 0.92, 1.0, 0.791, 0.411]	[56.104, 126.633, 33.278, -7.522, 0.633, -30.76, 21.248, -1.725, 19.78, 18.117, -16.223, 17.075]	-7.936
100.891	[0.167, 0.15, 0.059, 0.128, 0.614, 0.157, 0.059, 0.11, 0.419, 1.0, 0.392, 0.194]	[54.52, 116.276, 18.497, 10.366, 45.478, -38.962, 20.432, 1.177, -2.188, 6.631, -14.599, -8.963]	-8.142
101.112	[1.0, 0.549, 0.168, 0.034, 0.145, 0.055, 0.042, 0.182, 0.1, 0.164, 0.039, 0.457]	[52.578, 73.612, -26.595, 18.385, 39.978, -37.071, -4.674, -1.825, -18.521, -1.59, -25.572, 1.284]	-9.419
101.349	[1.0, 0.639, 0.154, 0.098, 0.264, 0.057, 0.057, 0.22, 0.105, 0.056, 0.036, 0.425]	[51.094, 50.41, -23.364, 44.977, -15.384, -23.803, 16.524, -3.191, -9.985, 9.786, -47.576, -1.324]	-13.833
101.552	[0.658, 0.937, 1.0, 0.48, 0.341, 0.152, 0.21, 0.128, 0.069, 0.377, 0.224, 0.216]	[52.672, 112.721, 17.502, -84.912, 18.656, 38.611, 26.834, 21.556, 17.482, -5.522, 24.895, -16.347]	-18.058
101.761	[0.224, 0.341, 0.997, 0.514, 1.0, 0.548, 0.175, 0.092, 0.114, 0.349, 0.164, 0.252]	[55.561, 99.075, 7.358, 0.602, 8.536, -31.164, 21.169, -27.332, -2.545, 5.81, -30.444, -1.689]	-4.943
102.499	[0.186, 0.483, 1.0, 0.32, 0.078, 0.084, 0.068, 0.042, 0.045, 0.231, 0.052, 0.038]	[51.806, 51.546, -42.297, -9.021, 19.448, -68.052, 20.961, -12.653, -9.911, 15.155, -13.082, -8.878]	-11.001
102.718	[0.077, 0.425, 1.0, 0.293, 0.063, 0.055, 0.027, 0.019, 0.025, 0.264, 0.069, 0.024]	[54.063, 75.179, 0.03, -34.936, 47.073, -19.66, 54.47, 6.424, -16.961, -2.333, 6.157, -7.555]	-11.824
102.969	[0.426, 0.225, 0.161, 0.391, 1.0, 0.514, 0.086, 0.087, 0.054, 0.079, 0.076, 0.293]	[54.41, 83.326, -3.386, -22.094, 5.173, -35.655, 4.847, 3.453, 7.794, 1.403, -13.325, 12.075]	-7.152
103.185	[0.485, 0.346, 0.37, 0.125, 0.325, 1.0, 0.397, 0.078, 0.092, 0.238, 0.05, 0.133]	[54.374, 115.042, 12.048, -40.815, -20.588, -30.877, 6.054, 19.079, 27.724, 11.143, -1.658, 4.951]	-8.814
103.433	[0.496, 0.492, 0.207, 0.134, 0.533, 0.124, 0.105, 0.136, 0.35, 1.0, 0.334, 0.201]	[56.336, 132.51, 23.974, -31.327, -10.225, -31.686, 21.106, 14.01, 11.77, 6.844, -6.468, 13.397]	-7.284
103.659	[0.57, 0.737, 0.466, 0.192, 0.735, 0.22, 0.206, 0.141, 0.256, 1.0, 0.259, 0.139]	[55.807, 137.708, 14.333, -10.203, -13.614, -26.698, 8.629, 14.459, 24.012, 6.128, -16.596, 4.888]	-5.887
103.892	[1.0, 0.286, 0.255, 0.219, 0.336, 0.149, 0.111, 0.207, 0.341, 0.705, 0.397, 0.401]	[55.258, 114.196, 6.802, -0.445, 4.264, -25.199, -7.574, 6.636, 8.98, -4.094, -17.106, 6.63]	-6.968
104.113	[0.621, 0.401, 0.317, 0.387, 0.936, 0.821, 0.766, 0.987, 1.0, 0.869, 0.341, 0.496]	[55.9, 108.285, 49.008, 8.216, 3.382, -26.619, 14.553, -7.509, 5.646, 16.108, -6.884, 7.62]	-10.417
104.577	[1.0, 0.466, 0.203, 0.266, 0.149, 0.05, 0.076, 0.331, 0.426, 0.638, 0.152, 0.467]	[55.596, 99.912, 23.005, 6.743, 28.309, -48.264, 33.415, 1.928, -8.114, 2.498, -17.931, 4.866]	-6.242
104.804	[0.297, 0.735, 0.98, 0.446, 0.209, 0.038, 0.09, 0.125, 0.557, 1.0, 0.326, 0.077]	[54.472, 65.531, -17.062, 11.112, 27.628, -43.152, 20.909, 4.102, -15.431, -4.664, -26.744, 18.811]	-7.691
105.020	[0.51, 0.421, 0.222, 0.329, 1.0, 0.264, 0.113, 0.234, 0.982, 0.373, 0.145, 0.555]	[52.079, 61.18, -25.007, 46.262, 9.396, -11.226, 30.096, -17.01, 2.651, -2.45, -26.819, 12.904]	-11.529
105.273	[0.458, 0.251, 0.264, 0.233, 0.365, 1.0, 0.524, 0.359, 0.327, 0.354, 0.231, 0.221]	[54.677, 82.919, 19.843, -10.417, -12.026, -36.191, 6.804, -20.774, -0.857, 13.929, -21.412, 3.351]	-16.100
105.720	[0.614, 0.165, 0.052, 0.123, 0.459, 0.115, 0.052, 0.101, 0.344, 1.0, 0.409, 0.278]	[54.316, 79.778, -10.645, -22.689, 21.918, -36.697, 7.402, 9.738, -22.286, -12.241, 9.723, 6.154]	-9.118
105.912	[1.0, 0.341, 0.065, 0.036, 0.066, 0.066, 0.034, 0.257, 0.077, 0.169, 0.058, 0.37]	[53.203, 59.513, 48.549, -17.416, 17.649, -22.86, 18.301, -1.848, -9.991, 5.676, -9.89, 4.114]	-8.264
106.173	[0.535, 0.364, 0.719, 0.288, 0.153, 0.363, 0.355, 1.0, 0.272, 0.205, 0.117, 0.951]	[54.686, 67.603, 29.977, -18.011, -0.159, -26.427, 8.838, -10.072, -0.347, -3.141, 8.733, -14.447]	-8.849
106.422	[0.153, 0.099, 0.292, 0.128, 0.11, 0.103, 0.443, 1.0, 0.308, 0.086, 0.065, 0.727]	[55.327, 93.594, 13.874, -4.259, 25.128, -43.103, 17.754, 8.655, -8.753, -3.689, -10.799, -15.913]	-6.143
106.649	[0.49, 0.085, 0.074, 0.062, 0.029, 0.061, 0.276, 0.177, 0.034, 0.087, 0.08, 1.0]	[53.284, 79.531, -5.937, -3.272, 13.239, -44.665, 3.144, -1.421, -28.526, -7.321, -10.939, 5.578]	-7.854
106.888	[0.26, 0.708, 1.0, 0.318, 0.054, 0.064, 0.08, 0.119, 0.039, 0.252, 0.093, 0.128]	[52.736, 62.635, 16.688, -17.744, -41.244, -54.353, 24.062, -2.819, -16.237, 7.351, -5.41, 8.199]	-10.147
107.119	[0.124, 0.161, 0.177, 0.202, 0.421, 0.221, 0.265, 0.257, 0.254, 1.0, 0.28, 0.162]	[55.029, 91.453, 29.274, -19.833, -26.041, -39.291, 23.536, -4.796, -19.065, 10.822, -14.031, 4.355]	-8.624
107.578	[0.074, 0.07, 0.033, 0.062, 0.293, 0.039, 0.047, 0.059, 0.33, 1.0, 0.196, 0.082]	[55.313, 76.393, 22.711, -2.377, 9.739, -45.244, 18.558, -16.33, -32.641, -13.563, -8.216, 7.256]	-6.266
108.042	[0.52, 0.581, 0.179, 0.337, 0.78, 0.534, 0.409, 0.213, 0.5, 1.0, 0.536, 0.309]	[53.387, 79.578, 26.095, 7.363, -12.125, -61.749, 52.236, 3.717, -30.962, -3.769, -19.814, -0.523]	-6.791
108.251	[0.212, 0.213, 0.132, 0.481, 0.96, 0.255, 0.203, 0.303, 1.0, 0.945, 0.336, 0.374]	[53.482, 114.228, 46.07, 4.868, 22.26, -25.475, 37.086, 25.356, -37.428, -26.752, -5.307, -15.571]	-9.199
108.501	[0.051, 0.057, 0.065, 0.073, 0.155, 0.08, 0.084, 0.134, 0.369, 1.0, 0.152, 0.07]	[53.208, 94.097, 18.164, -0.848, 3.029, -50.264, 6.944, 1.786, -49.405, -17.873, -3.582, 2.2]	-8.788
108.727	[0.896, 1.0, 0.153, 0.337, 0.931, 0.396, 0.308, 0.261, 0.161, 0.416, 0.505, 0.471]	[51.041, 95.505, 31.093, 23.308, -36.953, -53.031, 40.82, -10.124, -32.29, -2.623, 13.006, -4.497]	-10.030
108.966	[0.368, 0.059, 0.14, 0.111, 0.167, 0.111, 0.218, 1.0, 0.353, 0.06, 0.072, 0.079]	[53.151, 114.402, 15.048, -9.927, 35.438, -41.201, 3.296, 17.892, -29.221, -14.741, -0.064, -2.756]	-11.644
109.168	[0.257, 0.173, 0.103, 0.252, 0.486, 0.13, 0.28, 0.752, 0.37, 1.0, 0.513, 0.46]	[51.766, 142.915, -14.572, -8.139, 22.858, -28.677, -13.624, 7.911, -17.22, -2.986, -24.371, -20.859]	-8.402
109.424	[1.0, 0.169, 0.072, 0.221, 0.382, 0.197, 0.156, 0.191, 0.135, 0.204, 0.127, 0.518]	[49.382, 129.021, 2.732, -6.724, -8.52, -37.69, -24.062, -16.056, -8.368, 14.681, -14.503, -19.59]	-12.410
109.662	[0.15, 0.037, 0.129, 0.135, 0.342, 0.059, 0.075, 0.065, 0.04, 0.035, 0.036, 1.0]	[47.347, 108.132, 8.818, 13.063, -26.017, -24.316, -26.309, -28.576, -5.829, 4.127, -26.97, -7.358]	-14.502
110.068	[0.352, 0.029, 0.029, 0.177, 0.234, 0.217, 0.065, 0.03, 0.02, 0.038, 0.08, 1.0]	[45.743, 122.863, -22.809, -28.337, 9.547, -23.235, -27.644, 15.722, 12.433, 3.542, -16.26, 6.58]	-17.520
110.302	[0.304, 0.011, 0.015, 0.129, 0.26, 0.037, 0.045, 0.113, 0.143, 0.015, 0.03, 1.0]	[45.866, 112.347, -23.341, -5.304, -2.207, -33.243, -30.771, -20.355, 7.379, 14.251, -11.384, 4.522]	-16.645
110.637	[0.123, 0.013, 0.031, 0.106, 0.452, 0.045, 0.064, 0.189, 0.009, 0.026, 0.03, 1.0]	[44.474, 140.031, -17.658, -40.245, -2.481, -18.466, -48.532, -8.226, 42.516, 1.49, -16.766, -12.243]	-16.804
111.044	[0.11, 0.026, 0.056, 0.148, 0.685, 0.069, 0.053, 0.271, 0.038, 0.049, 0.056, 1.0]	[42.483, 131.019, -24.08, -22.829, 3.232, -5.2, -50.511, -5.166, 34.594, -0.507, -38.007, -12.892]	-20.336
111.474	[0.179, 0.005, 0.007, 0.209, 0.454, 0.114, 0.035, 0.037, 0.023, 0.004, 0.038, 1.0]	[32.802, 27.601, -81.048, 46.224, -33.496, -55.12, -34.8, -29.581, 11.414, 8.728, -31.255, -1.56]	-25.934
111.738	[0.376, 0.846, 0.822, 0.822, 1.0, 0.998, 0.301, 0.335, 0.323, 0.303, 0.813, 0.093]	[30.566, 100.505, -117.508, -3.449, 24.603, -75.11, -0.775, -37.823, -4.305, 11.15, -10.62, -7.798]	-34.507
111.826	[1.0, 0.721, 0.557, 0.423, 0.358, 0.301, 0.489, 0.574, 0.47, 0.428, 0.275, 0.774]	[30.617, 26.884, -35.203, -45.908, -50.948, -20.762, -9.285, -20.104, -3.396, 31.239, 11.521, -22.705]	-33.778
111.938	[0.043, 0.013, 0.12, 0.02, 0.01, 0.023, 0.062, 1.0, 0.105, 0.018, 0.011, 0.02]	[44.763, 109.345, -59.199, 25.634, -22.824, -16.366, -25.781, -9.056, -11.24, -1.447, -36.623, -4.769]	-30.823
112.373	[0.021, 0.016, 0.119, 0.027, 0.013, 0.017, 0.245, 1.0, 0.193, 0.02, 0.007, 0.022]	[44.606, 60.368, -23.43, 6.727, -53.493, -34.903, -15.326, -17.509, -10.426, 25.049, -3.014, -9.106]	-25.733
112.611	[0.014, 0.01, 0.064, 0.021, 0.008, 0.023, 0.276, 1.0, 0.255, 0.013, 0.005, 0.01]	[44.516, 72.159, -42.781, 15.982, -51.344, -43.381, -21.299, -17.062, -1.98, 11.191, -18.328, -7.091]	-19.474
112.843	[0.021, 0.098, 0.066, 0.224, 0.474, 0.117, 0.347, 1.0, 0.686, 0.965, 0.289, 0.057]	[46.646, 134.223, 16.785, -8.629, -59.411, -16.066, -14.564, -6.429, 5.918, 9.37, -12.494, -0.539]	-20.710
113.058	[0.016, 0.071, 0.032, 0.103, 0.408, 0.047, 0.044, 0.122, 0.097, 1.0, 0.102, 0.048]	[46.055, 157.008, -0.278, 42.635, -57.097, -15.254, -20.312, 4.923, 7.854, 5.362, -36.374, 0.552]	-15.222
113.569	[0.024, 0.037, 0.044, 0.082, 0.218, 0.111, 0.077, 0.201, 0.324, 1.0, 0.56, 0.036]	[36.368, 217.196, -41.667, 0.183, -2.525, -17.996, -4.285, 4.789, -1.691, -19.447, 0.524, -9.985]	-26.466
113.789	[1.0, 0.441, 0.502, 0.216, 0.111, 0.074, 0.083, 0.19, 0.116, 0.232, 0.149, 0.476]	[37.867, 207.26, -32.009, -60.235, 42.652, 12.236, 3.159, 8.55, -10.587, 29.808, -19.969, 9.553]	-28.517
114.045	[0.074, 0.037, 0.104, 0.078, 0.171, 1.0, 0.134, 0.064, 0.043, 0.075, 0.039, 0.035]	[39.983, 83.569, -10.149, 19.201, 17.656, 2.936, 34.593, -29.251, -46.384, 43.22, -34.621, 18.04]	-23.698
114.196	[0.151, 0.285, 1.0, 0.069, 0.184, 0.58, 0.261, 0.955, 0.287, 0.187, 0.116, 0.275]	[41.886, 10.018, 51.322, 84.123, 43.852, -1.784, -6.459, -4.498, -1.018, -8.367, -18.336, -2.023]	-26.919
114.509	[0.102, 0.224, 0.143, 0.171, 0.406, 0.218, 0.104, 0.223, 0.231, 1.0, 0.211, 0.157]	[40.019, 20.857, 31.645, 145.682, 52.622, 31.604, 0.754, 15.412, -18.31, 8.664, -25.93, 3.505]	-27.269
114.962	[0.384, 0.55, 0.553, 0.408, 1.0, 0.544, 0.369, 0.554, 0.564, 0.716, 0.4, 0.457]	[31.821, 151.588, -3.269, 104.447, 101.334, -63.783, -12.67, -70.658, -15.523, 16.236, -29.292, 8.029]	-35.311
115.136	[0.118, 0.152, 0.15, 0.23, 0.525, 0.14, 0.15, 0.231, 0.504, 1.0, 0.175, 0.145]	[34.581, 41.463, 80.461, 9.532, 63.914, 108.99, 15.432, 28.36, -14.738, 7.791, -30.851, -6.0]	-37.349
115.629	[0.676, 0.659, 0.622, 0.786, 0.915, 0.572, 0.744, 0.679, 0.981, 1.0, 0.551, 0.741]	[34.125, 200.625, 48.445, -42.058, 116.6, 50.826, -2.562, 34.823, 21.93, -68.268, 30.136, -11.596]	-36.907
115.891	[0.166, 0.14, 0.025, 0.364, 1.0, 0.331, 0.011, 0.015, 0.125, 0.008, 0.058, 0.687]	[35.679, -28.611, -166.41, 39.682, 40.356, -48.372, -1.142, -97.011, -23.948, 76.099, -28.198, 12.18]	-26.678
116.120	[0.007, 0.036, 0.451, 0.057, 0.004, 0.006, 0.246, 1.0, 0.225, 0.005, 0.004, 0.025]	[33.818, -143.681, -144.733, 7.436, -9.097, -29.084, 4.598, -59.489, -19.324, 29.769, -24.913, -1.465]	-31.761
116.354	[0.466, 0.771, 0.506, 0.597, 1.0, 0.894, 0.904, 0.909, 0.656, 0.718, 0.282, 0.066]	[42.553, -81.708, -71.149, 42.48, -15.393, -69.779, 22.756, -30.37, -8.018, 6.209, -34.238, 18.701]	-32.800
116.466	[0.171, 0.203, 0.01, 0.035, 0.444, 0.053, 0.032, 0.023, 0.199, 1.0, 0.281, 0.081]	[46.339, -15.596, -22.771, 87.137, -22.237, -38.439, 55.448, -18.178, -13.035, 5.043, -13.521, 33.871]	-24.322
116.699	[0.395, 0.06, 0.013, 0.067, 0.307, 0.248, 0.611, 0.614, 0.958, 1.0, 0.82, 0.049]	[40.151, -56.236, -23.827, 29.273, -27.468, -22.527, 59.607, -18.079, -11.039, 13.336, -22.15, 33.992]	-25.242
116.807	[0.134, 0.041, 0.014, 0.023, 0.2, 0.022, 0.011, 0.024, 0.218, 1.0, 0.269, 0.106]	[45.868, 23.521, -12.34, 106.439, -2.662, -26.17, 80.153, -29.288, -15.438, 28.066, -22.614, 33.904]	-25.380
117.046	[0.344, 0.09, 0.026, 0.127, 0.371, 0.247, 0.564, 0.566, 0.934, 1.0, 0.752, 0.06]	[47.73, -21.115, -13.58, 62.362, -34.139, -35.296, 51.583, -17.025, -21.481, 17.107, -29.039, 35.171]	-26.542
117.162	[0.387, 0.058, 0.014, 0.091, 0.341, 0.234, 0.551, 0.56, 0.941, 1.0, 0.793, 0.053]	[47.349, -16.828, -10.381, 74.112, -28.999, -46.438, 56.666, -12.025, -18.491, 11.051, -29.457, 36.163]	-20.654
117.279	[0.557, 1.0, 0.758, 0.757, 0.907, 0.892, 0.57, 0.573, 0.131, 0.125, 0.105, 0.034]	[42.329, -20.582, -57.685, 69.179, -17.2, -75.513, 44.458, 5.923, -12.102, 1.925, -23.475, 23.439]	-21.525
117.389	[1.0, 0.876, 0.732, 0.724, 0.536, 0.514, 0.232, 0.243, 0.126, 0.087, 0.078, 0.126]	[43.889, 68.462, 85.529, 117.888, 12.483, -26.548, 94.46, -3.622, -7.655, 18.059, -38.381, 3.54]	-27.421
117.499	[0.944, 1.0, 0.31, 0.455, 0.676, 0.35, 0.312, 0.354, 0.333, 0.23, 0.259, 0.454]	[41.251, 197.516, 37.046, 22.78, 83.923, -44.256, 69.083, 21.59, -2.354, -3.869, -1.472, 4.795]	-24.746
117.731	[1.0, 0.308, 0.129, 0.09, 0.121, 0.099, 0.102, 0.151, 0.255, 0.166, 0.189, 0.333]	[40.765, 124.456, 127.989, 160.117, 63.566, -29.231, 64.908, -12.848, -9.816, 25.654, -17.776, 9.89]	-22.871
117.969	[1.0, 0.329, 0.141, 0.105, 0.081, 0.049, 0.062, 0.12, 0.408, 0.167, 0.228, 0.374]	[41.634, 113.478, 161.803, 146.63, 65.983, -35.023, 54.696, -10.01, -19.037, 6.024, -34.633, 9.36]	-31.831
118.085	[1.0, 0.254, 0.135, 0.062, 0.073, 0.046, 0.057, 0.144, 0.313, 0.206, 0.167, 0.338]	[41.205, 110.373, 165.791, 145.211, 62.229, -34.626, 60.522, -17.111, -20.031, 21.079, -33.684, 16.593]	-28.621
118.201	[0.583, 1.0, 0.743, 0.737, 0.873, 0.865, 0.534, 0.534, 0.11, 0.104, 0.14, 0.03]	[41.386, -38.993, -50.504, 63.925, -28.717, -72.683, 42.015, 4.72, -17.556, 7.037, -18.433, 25.67]	-28.052
118.311	[0.834, 1.0, 0.062, 0.092, 0.234, 0.175, 0.189, 0.095, 0.086, 0.054, 0.067, 0.139]	[42.919, 76.922, 71.292, 138.311, 16.309, -37.982, 88.244, 6.814, 4.694, 13.811, -28.365, 14.325]	-27.196
118.544	[1.0, 0.732, 0.316, 0.277, 0.256, 0.235, 0.193, 0.278, 0.348, 0.272, 0.338, 0.52]	[34.298, 67.228, 97.662, 79.485, 15.29, -30.404, 70.067, -17.049, -2.361, 14.813, -23.898, 4.316]	-30.399
118.654	[1.0, 0.301, 0.17, 0.131, 0.13, 0.08, 0.106, 0.144, 0.305, 0.162, 0.189, 0.33]	[40.846, 127.339, 122.229, 158.549, 69.177, -31.962, 64.671, -16.924, -14.685, 25.298, -15.595, 16.63]	-30.346
118.886	[1.0, 0.543, 0.156, 0.123, 0.109, 0.088, 0.113, 0.184, 0.453, 0.293, 0.314, 0.708]	[41.297, 129.413, 166.336, 136.359, 65.401, -13.919, 47.007, -4.747, -14.184, 17.123, -25.337, 9.457]	-31.510
119.008	[1.0, 0.212, 0.106, 0.052, 0.063, 0.038, 0.062, 0.124, 0.222, 0.141, 0.136, 0.235]	[41.945, 115.154, 167.139, 146.897, 68.996, -30.782, 54.012, -11.601, -11.174, 23.501, -30.061, 21.006]	-28.780
119.124	[0.497, 1.0, 0.767, 0.771, 0.94, 0.926, 0.572, 0.572, 0.118, 0.114, 0.122, 0.028]	[39.986, -4.371, -87.331, 55.026, -33.057, -92.823, 16.584, -14.267, -18.895, -13.312, -15.034, 12.812]	-28.007
119.242	[0.901, 1.0, 0.912, 0.907, 0.679, 0.686, 0.304, 0.294, 0.067, 0.064, 0.036, 0.053]	[35.568, 16.397, 42.092, 76.126, -14.072, -40.164, 85.815, -3.397, -3.697, 16.569, -14.908, 21.543]	-29.148
119.344	[1.0, 0.919, 0.566, 0.583, 0.377, 0.373, 0.304, 0.299, 0.36, 0.234, 0.409, 0.216]	[39.098, 220.703, 0.291, -13.051, 63.753, -45.329, 40.865, 6.765, -4.297, -2.565, 1.124, 0.433]	-30.984
119.438	[1.0, 0.516, 0.49, 0.444, 0.935, 0.595, 0.591, 0.586, 0.62, 0.43, 0.542, 0.741]	[36.914, 172.851, 31.148, 74.453, 68.298, -19.089, 53.452, -32.468, -7.277, 0.485, -59.004, 14.449]	-21.876
119.786	[1.0, 0.764, 0.572, 0.63, 0.597, 0.657, 0.626, 0.578, 0.519, 0.599, 0.637, 0.75]	[29.02, 67.43, 125.631, 33.053, 38.3, -20.528, 51.958, -11.987, -19.207, -31.148, 4.57, -4.569]	-32.880
