MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.084700750672340591, -0.09405038051034123, -0.0072944833170417965, -0.046098286801619169, -0.01812644812119377, 0.023460447282786241, -0.030498056379726302, -0.039844715719552511, 0.0044685083253144121, -0.032750655886325933, 0.0050567241603540767, 0.055616016906031462]	0.237	172.594	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.503
[0.089937521415085847, -0.052256757520158868, 0.072571223867674145, -0.078285656643282867, -0.040560010462234328, -0.0039988254419174498, 0.01420014811592913, -0.0071091616326232803, -0.0065408321391515027, 0.020139741074223307, 0.027972039279865409, 0.058240196515701476]	0.101	172.826	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.665
[0.062173605476344963, -0.016629202877586697, 0.055604722709578558, 0.0093883230295224909, -0.028207616486408699, 0.009054435886708033, 0.013339296186456235, -0.007440210055020156, -0.0060252147413848945, 0.0018359257191689774, 0.01768867918011242, 0.022889186363684328]	0.087	173.058	A	45	9	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.503
[-0.019121145701751226, -0.045615381546301709, 0.037863924572958098, 0.00050657872356515629, 0.027526067606397257, 0.017070131791304923, 0.012883683917672917, -0.0095815710104751543, -0.019724239783367896, 0.013594393462166163, 0.016644151457824788, 0.043611196129161992]	0.461	173.291	G#	32	8	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.530
[0.028356208708752217, -0.10750579050088586, -0.037749604247780219, -0.0007695104957047992, 0.0025958885115272817, 0.0087613950534516354, -0.011003631397974865, -0.020388795398954607, -0.062893445953381713, -0.015005939720059957, -0.056503197513987975, -0.0068689798577916805]	0.209	173.523	E	40	4	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.589
[-0.0021521637072982225, -0.056385243183647668, 0.096620646621157352, 0.033048191668776504, 0.046964023373258654, -0.049028326823543598, -0.012431889604194139, 0.020520560752265413, 0.01114387021434012, 0.056432869765904135, -0.023172900415558004, -0.030877723876888259]	0.125	173.755	G	43	7	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.602
[0.17927769631145082, -0.028072387225318303, 0.066721876335221253, 0.0071291768757087374, 0.0096508266704487238, -0.025438167803736197, -0.020645715267402824, 0.009091022220261244, -0.01601524605031629, 5.0312012480025885e-05, 0.0045402822951781125, -0.029979339086946125]	0.092	173.987	D	38	2	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.563
[0.046463600098161147, 0.044490655538811083, 0.022694542694524783, -0.06431269076886631, -0.0098538065452279788, -0.016988369512033627, 0.037520516423786288, 0.0015699375638209207, -0.0019275129609607439, 0.01251991324118654, -0.0019701657780879307, 0.048934306228072516]	0.098	174.196	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.424
[-0.023211756063071621, 0.047371184079337776, 0.07830820009381638, -0.047710212918910901, -0.068455932550000001, -0.022464437390645346, -0.019138105003724409, -0.023525253749108629, 0.010236657012858561, -0.042761205440917049, -0.020371796983075247, 0.056527981424740713]	0.233	174.428	F	41	5	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.409
[-0.08526429286850977, -0.076742730599148212, -0.080061220536043046, -0.03594997882400694, 0.026287319592523058, 0.071886323870515287, 0.042366834034899235, -0.034441627207611153, 0.00059086747352097104, -0.01697121702533174, -0.0034246539205838771, 0.0026413954216930372]	0.275	174.452	C#	85	1	6	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.445
[-0.076163836391372058, 0.015848953058842319, -0.023830790975649482, -0.011978200550640389, -0.041983044966125857, -0.013832033014572587, 0.02033681587750736, 0.014514745583902143, 0.032163802399521713, 0.026097853458784889, 0.025463308027013229, 0.02372954047089269]	0.118	174.684	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.548
[0.020666304568127049, 0.060803138289709735, 0.049622829723588058, -0.0082402513785471594, -0.010059643027558204, -0.013665282503378331, 0.037592937200561553, -0.032911770915497615, 0.0099249201455429061, -0.012899192795536401, -0.015733177934569135, 0.034137166094706073]	0.081	174.916	F	29	5	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.475
[0.0055339943431003827, -0.061574525129363754, 0.10974291334970329, 0.030519693379805118, -0.042363724818862275, 0.033963656999181017, 0.024085200335466621, -0.063916613118501581, -0.050339342816896525, -0.024964565573692688, 0.001098838889371278, 0.076680985089991674]	0.285	175.125	F	77	5	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.468
[-0.00066561689411618165, -0.023512470965941126, 0.044426220467999232, 0.019250301616710343, -0.019749786181327195, 0.0082195740091547866, -0.0050845541117770952, -0.011401855633658586, 0.014483040683410244, 0.051790392618158231, 0.030925379836706384, 0.00046994589242329074]	0.532	175.148	G	79	7	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.468
[0.14040180061417082, -0.072533351811098018, -0.055087056677940296, -0.015148373521087128, -0.048684391251574928, 0.030654269010238593, 0.036935033640115716, -0.019745560644414309, -0.063901390535357414, 0.010829989598750162, 0.039311241668657328, -0.02360909732289761]	0.543	175.357	D	62	2	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.583
[0.07154646198109503, -0.043698371963076563, -0.054676211379697588, -0.01307894911401423, -0.0042132427187094234, 0.027556685962203353, -0.01810996820370301, 0.01908650549247486, -0.05035588560148839, -0.017493895041842154, 0.010599592521652813, 0.014143854416683893]	0.259	175.380	B	47	11	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.536
[0.1435174876508509, -0.022852599235781926, -0.040368143319315916, -0.011728408370458878, -0.0036574737774939222, -0.033962271818243926, -0.035530080472783804, 0.015538116916902562, -0.0026098161411606414, -0.013496022480643162, 0.023582899832758041, 0.030130488882512498]	0.064	175.613	G	43	7	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.577
[0.23997654385728451, 0.056660023984793084, 0.015303456426968549, 0.0073502553928080543, -0.021699749154836447, -0.019073438719357596, 0.050538415791742029, -0.011450633745425194, -0.010709157548036679, -0.0030808276318401088, -0.019004404925483331, -0.0077196129134290007]	0.068	175.821	F#	30	6	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.563
[0.16919906060898685, -0.060475547103431712, -0.047430263715662321, -0.030658381142948846, -0.056876398733486717, -0.0060514321311297293, 0.052305196007911774, 0.024708386502512194, 0.023898853271285336, 0.037235049104593305, 0.041040688626404261, 0.041722023715464872]	0.132	176.054	A	33	9	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.422
[0.054768764911145684, -0.16458152616199023, -0.050682299876120968, -0.051007890775607363, 0.034573859585974885, 0.028511503983837474, 0.061444414950626997, 0.017098982678405171, -0.047370995561911988, 0.0073039337325298522, -0.0052825312641708571, 0.043278777435366053]	0.278	176.286	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.474
[0.061624023236600586, -0.071317989168065574, 0.082789373719363318, -0.047747091035754141, -0.027489662647960395, -0.024455223349837268, 0.03525730719814954, -0.012821883163063798, 0.013346934206331647, -0.029763092205231878, 0.0034536233369650143, 0.014444981823097438]	0.123	176.518	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.542
[0.06244086319732213, 0.017836751305783105, 0.085070837152344869, 0.0020076857911665497, -0.029831899020549269, -0.018061817306370864, 0.038856422633644784, 0.0056034354631394594, 0.00030859810636522104, -0.035510446370442532, 0.0077482216561105309, -0.0071171548716028868]	0.101	176.750	A	33	9	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.494
[0.015711462395951024, -0.020871180681721363, 0.039885515698653985, 0.0019029218604264136, -0.036295562663592754, 0.0072462051517946848, 0.034301416882804539, 0.02440557007523992, -0.027070140940924674, 0.00021146007123416528, 0.019976410127318579, 0.036066554437002928]	0.486	176.982	G#	32	8	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.499
[0.043053792117854595, -0.043301569397383263, -0.043189227888594313, -0.013734411767242371, 0.013105414826897069, 0.030722026592696582, -0.0046067760688131626, -0.0079237873838912207, -0.05232073470677763, -0.034414964440031094, 0.0038314331974648574, 0.0037000777134357831]	0.234	177.215	E	40	4	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.571
[0.086034749010188732, 0.014682334186010915, 0.048970564383366902, 0.036667683357871607, 0.020357118257707422, -0.0097858339526450712, -0.0034547973206600548, 0.0022817252149681757, -0.0080953308029619794, 0.0057252559573817315, 0.0080588941315671968, 0.023532197584566442]	0.112	177.447	G	43	7	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.549
[0.11183521881687834, 0.062108034428296682, 0.013775303661156981, -0.0031155719049235139, -0.0010145585710751646, 0.01459920060298989, 0.015204198024510885, -0.02794466219010917, -0.019915393169926254, 0.015976124238123227, -0.0024466201771505881, 0.0089374256886744531]	0.122	177.679	D	38	2	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.616
[-0.029777131719924486, 0.030264944879807777, -0.0063293452430302809, -0.026410131555617108, 0.0035669411490109465, 0.019943240783587047, 0.027271390711243796, 0.042356892067338343, -0.035393181664859816, 0.036269307748546233, 0.022080437154648146, 0.021031409583553942]	0.131	177.888	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.415
[-0.092709132376592882, -0.068316799700895575, -0.085960081384638717, -0.045941479304152211, 0.028276553790257949, 0.068565925577493178, 0.049020535337410846, -0.0048377591859926584, -0.034608511017382215, -0.020487865053301496, 0.0081275176740410165, -0.012727235791421501]	0.303	178.143	C#	85	1	6	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.436
[-0.031349560334477895, 0.025396891014144222, 0.053998905776606265, 0.052422338806252917, -0.051420614464445881, -0.017571951147597898, 0.0050019001287622111, -0.0087913261978240682, -0.025171018784411185, 0.0089222060156425899, -0.034578969735165277, 0.030712133404227102]	0.132	178.376	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.491
[0.018786443005034369, 0.10455928191106872, 0.043003455735941894, -0.0064427633448848652, -0.034191972644271214, -0.0155844959879539, 0.066501448292917292, -0.01720852413956242, -0.047640198641677498, 0.015326297189896485, -0.0044661206157134842, 0.024030590286600293]	0.090	178.608	F	29	5	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.471
[0.038774566469774917, -0.098815553938078518, -0.019995173320302234, -0.010903192557380276, -0.0029732948953706852, 0.027757291673777489, 0.027176394401385189, 0.011857237718849011, -0.0054033011954979105, 0.03002547827037607, -0.0042611174229274604, 0.021731414529143015]	0.476	178.817	G	79	7	5	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.496
[0.053231464573532374, -0.019216183432276896, -0.069658355683191078, -0.023728598901154876, 0.0050262492775022451, 0.033325246663023514, 0.024262144159004777, -0.0045858054931422346, 0.00044153022825819466, -0.034393518402375312, 0.016523095230940917, 0.012439665469621107]	0.258	179.072	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.543
[0.11038457979183561, -0.0032420906034359921, 0.016311612915591973, -0.029343612819516061, -0.052661822841377784, -0.010415148657579204, -0.0071255448623012375, 0.013146795751446576, -0.02793079823785501, 0.041332646948836954, -0.0093919486504838185, 0.015628544942793175]	0.115	179.304	G	31	7	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.558
[0.1872571364046359, 0.050144484610914072, 0.096352397035300963, 0.0033709824580844148, -0.035224181235136119, -0.011774870679302992, 0.025580506000465745, 0.010077340744553531, -0.033826056472284996, -0.026880464810187275, -0.020950609373179281, 0.0090649987920185145]	0.091	179.513	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.552
[0.018738135605004459, -0.012963574020701453, 0.062823319683100926, -0.04817180887806962, 0.026738417766781816, 0.0042799115869895515, 0.020046876106847196, -0.026025470883313681, -0.0011459528109646975, 0.0069488013762135049, 0.023918881097188906, 0.00057036224250079683]	0.188	179.746	A	45	9	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.532
[0.03516804448377054, -0.034908139303662766, -0.0068939882119574032, -0.011868663385631964, 0.038825264383700174, 0.070921163082067487, 0.044019297207772951, 0.0080464332960884302, -0.0033390362031472751, -0.024210806703182996, 0.0094414209502666421, -0.074005423315160523]	0.199	179.978	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.630
[0.011183777014883475, -0.0042909206508424487, 0.049390300269707595, 0.0088481738507951834, -0.041776168219354981, 0.035295620740630654, 0.0038641161712415027, 0.0043930783321508207, -0.014051469029768473, -0.014213346904958998, -0.0090119662242991692, 0.011916157250738578]	0.213	180.210	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.580
[-0.06286900475225303, 0.003663608329652155, -0.0074187400518790809, 0.000454416304930177, -0.0016289270663053951, 0.015281083592109831, 0.036150552146820961, -0.005559178211039518, -0.050019508773465199, -0.067650866344467125, -0.050065747687885229, -0.036986294745502114]	0.221	180.465	E	40	4	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.631
[-0.0068899282744910549, -0.0052700001997805102, -0.030553345120709518, -0.0040493213416178692, 0.025896873463760964, 0.0072897355725672726, 0.058318500662929547, -0.012310589940353046, -0.021985043630092467, -0.029696897949413135, 0.0026675746727838155, 0.019640760859624625]	0.297	180.674	A	33	9	1	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.689
[-0.018891252517606476, -0.093638263566269198, -0.018696650923994959, -0.037971211328874488, -0.020260648157372298, 0.0064259091891790869, 0.031164821521604876, 0.01725095937356403, -0.046846827380702893, 0.025720273923848229, -0.012751018593015598, 0.016280424040111912]	0.219	180.907	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.717
[-0.077398260908720512, -0.034016248172648048, -0.054015827607609736, -0.06294721238186772, 0.0055302387436018414, -0.029351707298633404, 0.0019011002046903779, -0.013947651639677192, 0.00034446164182800292, -0.0070619558331486264, 0.01012973507699487, 0.013519659847067317]	0.224	181.139	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.658
[0.034996348415932257, 0.057652888990041472, 0.01829314175702142, -0.00090076129996041667, 0.0131962110959366, -0.0041751031520929341, -0.00027516813356559582, 0.013215583306109585, -0.0092944922781457301, -0.016369435768092133, 0.020514258378233875, -0.033333854379439594]	0.328	181.371	A	57	9	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.661
[0.024049800940287084, 0.069065478649169065, 0.061124095987206702, -0.0090749249183277002, -0.026661665475947692, 0.00042264947452680434, 0.04944242091813366, -0.022725272059394799, -0.013537964604548976, 0.0033566778207664654, 0.0001966629875585355, 0.0091549189892926389]	0.243	181.603	D	38	2	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.661
[0.0011798587058588384, -0.045055641015525776, -0.045174039724244275, -0.067855584608578809, -0.0396953184241296, 0.015635666195946508, 0.03815627246962832, 0.018360819783482012, -0.02723696622863743, 0.0093097264033965635, 0.00073753880429618395, -0.018930097541116596]	0.225	181.835	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.635
[0.0038154964624837451, -0.004730524312744097, -0.019074187081802255, -0.013862833536396788, -0.048046615357375921, -0.0094239629312121743, -0.016322197423153006, -0.022466613672255144, -0.021487164792641008, 0.0081518853845720229, -0.03643310336431943, -0.041655693315094819]	0.116	182.068	F	41	5	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.702
[0.030618329621521747, 0.058968496800853767, 0.03389547823501704, -0.010704505344060748, 0.019192581882485526, -0.017309485661213968, 0.017909075412899392, -0.029022901005943447, -0.017679489499961235, 0.050036374542556467, 0.01235466435696168, 0.00010639475767249275]	0.110	182.300	F	29	5	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.675
[0.037038094615386673, -0.044506882464349279, -0.01871023057301708, -0.0018801813252419127, -0.017506391559399172, 0.0023575898287518898, -0.012434331425803736, -0.011962346929444249, -0.0200949134263235, -0.0047322414346498845, 0.011528685709163338, -0.021496383753282052]	0.305	182.509	A	81	9	5	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.593
[0.071985516803767122, 0.046707776016305498, -0.12056723123633088, -0.049056965626205276, -0.004156934773435518, 0.0027315452323956801, 0.01207022227423645, -0.031785850573496893, -0.020210122267436948, -0.042460667874770312, -0.0054573805593002307, 0.016843517103415126]	0.241	182.764	F	101	5	7	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.606
[0.033942014128949337, 0.1503337421817697, -0.0021495096532661477, -0.024404822017414798, 0.025379468885726935, -0.0021746425266891754, 0.048247389885841575, -0.037984461855707842, 0.014807274341485271, -0.0068372810764136868, -0.025276605786408213, 0.013193071537549152]	0.151	182.996	G	31	7	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.686
[0.066332858227987998, 0.13052746755135705, -0.013016365140387814, 0.0045929098088499957, -0.0021861320823902395, -0.024458614678920902, 0.044863461273583462, -0.066419919326651339, 0.027398019859846176, 0.00037821276540111066, 0.02174528162461746, 0.0034051059475363262]	0.181	183.205	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.648
[0.05481355331889972, 0.08614946133785574, 0.033976784476389396, -0.0050623702119589635, -0.015544101035931415, 0.0073677999873689856, 0.044532338931123037, -0.051424332554830796, 0.012148413767065448, -0.0087900792847492061, -0.0076551091381975352, 0.017817013140585265]	0.154	183.438	F#	30	6	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.652
[-0.04400031983344966, -0.0092771610896960552, -0.030298997509813887, -0.037602015483790954, -0.034282830907668281, -0.0060503690863397261, 0.055740331772960429, -0.06056352556380374, 0.0037785420133996583, -0.0019851626322333585, -0.027031087512291756, 0.0322215352391464]	0.273	183.670	A	57	9	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.502
[-0.027937269096717739, 0.03936107014246791, 0.015057672591851591, -0.021473929394261636, -9.4874462644851723e-05, -0.014238048294857105, 0.053163808384241937, -0.024767556979443023, 0.05023034060541464, 0.040047149227487602, 0.022671247508459846, 0.0024466829866473345]	0.171	183.902	C#	37	1	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.684
[0.032677307706701485, 0.056852483440281355, 0.05089528399130569, -0.038461990677101952, 0.0017990661748354647, -0.0037396584019543724, 0.037255488850557392, -0.024467800519293096, 0.018208152947625917, -0.026887200145424416, -0.011956657343272302, 0.019691198669975429]	0.187	184.134	A	33	9	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.628
[-0.025211274883460377, 0.043499620313612909, -0.033091446633887987, -0.039722719849131401, -0.04294556331591786, 0.021005000438537338, 0.036354787423576423, -0.063438775094171423, 0.040746245977780045, 0.0055847669035301818, 0.03624223072928439, 0.00048503073782437404]	0.350	184.366	A	45	9	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.639
[-0.023078473333585155, 0.0090962910989355432, -0.073859571226625273, 0.011998272551125091, -0.003338778677925073, 0.0082774165143735638, 0.059277764213369548, -0.06838044972717125, 0.0044123722810303218, 0.004071971497725319, 0.001221096297488159, 0.053221716534947908]	0.239	184.599	A#	58	10	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.562
[0.050093365616381724, 0.095199183024966119, 0.050515775452817581, 0.0067881882980927073, -0.0068598285968641919, -0.020038796899185033, 0.077160822287817912, -0.067722057466579569, 0.011901607925921067, 0.017391772903218947, 0.0059369157180232312, -0.00098939252951592846]	0.132	184.831	C	36	0	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.703
[0.053994306217722672, 0.033901591127308901, -0.011329026546861055, -0.00091778498740816179, -0.01024616957801478, -0.0032361622625729264, 0.010680259077978468, -0.017369380948870031, 0.017130636325531693, 0.012791125680821799, 0.020265613857650636, -0.0071145203397861212]	0.200	185.063	C	48	0	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.719
[0.029686640972911019, 0.037449625118155604, 0.01050999416114432, 0.016067376141822434, -0.028710976311152513, 0.048821487519069319, 0.0058020037643665371, -0.018798802590973249, -0.013382741256646931, 0.0083407607989476659, 0.0030050801546496028, -0.012117375278697686]	0.170	185.295	E	40	4	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.679
[-0.019774590703451295, -0.034731400841613018, -0.09550118287886461, -0.045378739941565389, -0.030418139997835356, 0.012122767167704732, 0.016124891564063819, 0.030201275487903162, -0.021656767963263802, -0.014475792702026471, 5.4882690373748356e-05, 0.0039538269644723715]	0.182	185.527	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.642
[0.032161304900876472, -0.040043726150991762, -0.010187123670276674, -0.046420664110330086, -0.081412904560368954, 0.026352372835439491, -0.043399814895076341, -0.041305501857731193, -0.041104638487031199, -0.010703271140961009, -0.040588147585875908, -0.010821412025255927]	0.107	185.760	F	41	5	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.714
[0.16359829917037483, -0.0017421753065379104, 0.024269884190481174, -0.030980488308485113, 0.0034782051256118055, 0.0049465780363399667, 0.021213025252893227, -0.024120983306388503, -0.022858208656909757, 0.033887766974844344, 0.027866187717580742, -0.0082617906941660855]	0.122	185.969	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.676
[0.049529512580708555, -0.028387783829763848, -0.014628445293220252, -0.029163102401252781, -0.029139925178181456, -0.0026063445841468477, 0.024117396346393479, -0.027601545446038434, -0.0096642689221455597, 0.023656367611003308, -0.020617652859741268, -0.014455238337615577]	0.319	186.201	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.676
[-0.014597460591368704, 0.00018567522461016155, -0.035723574768935049, -0.032773763197832241, -0.015809799990854186, 0.020955886415524053, 0.029923981814522358, -0.0080740590307690867, -0.0020714164855024208, -0.03288130853430267, 0.0081421728173279671, -0.018146044017714337]	0.284	186.433	B	59	11	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.569
[0.057539492718467582, 0.081680442313615959, -8.6749057595259148e-05, 0.026337540284281789, 0.013212843396322964, -0.01007743194091465, 0.0084575436607346871, -0.02403786210726595, 0.0076235382596237635, -0.016765926912089644, -0.0070553568315986576, -0.022446311637735358]	0.159	186.688	G	31	7	1	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.616
[0.11228473456771577, 0.10461167636145589, -0.0021977481670519233, -0.023799542928842142, -0.0079214397044455806, -0.014463843284446448, 0.06885756211895791, -0.063383159654875704, 0.019840072136845372, 0.0077581561199839407, 0.00087053108827369046, -0.019309305142978701]	0.168	186.897	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.671
[0.048069822200607716, 0.088584092997265593, 0.048477678161644451, -0.0080882978275654428, -0.01497190990546411, -0.035873233606193891, 0.057237485808588402, 0.0013714886425313707, 0.0035122513400574953, -0.014037221189216752, -0.016274493617293863, 0.0114654707597241]	0.156	187.130	F#	30	6	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.659
[-0.033756014318036147, 0.011406613097437842, -0.035486604370422767, -0.063800877472837345, -0.02141512280897228, 0.0040861003339613174, 0.015929372169091023, -0.032062701093179602, 0.016509844219224225, 0.009525858718989616, 0.016300733684796041, 0.049349110544363882]	0.258	187.362	A	81	9	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.535
[0.026266703820593863, 0.017231175549388144, 0.024432374014265606, -0.0094400410011411997, -0.027762624331618913, -0.032420815895993126, 0.026452692766833777, -0.023635424643413613, 0.054639643338669185, 0.026618291937268682, 0.020922783203727532, 0.036528404736798026]	0.173	187.594	C	48	0	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.670
[0.071445212816461448, 0.04950431552249912, 0.054659800087366484, -0.04100608267445767, -0.0078649960354073324, 0.014352206728775341, 0.032235796855737728, -0.031361560629242474, -0.010874109149059591, -0.01437825838434204, 0.023937864439530856, 0.017087613947426659]	0.156	187.826	A	33	9	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.642
[-0.018694359992075318, -0.020837984056055147, -0.015762267237399461, -0.020919286444986671, -0.017962875318980099, -0.00067699937313872691, 0.050497382275958791, -0.0085387613623805463, 0.026230454958644522, 0.025519949483304997, 0.033421711725665326, 0.032254338371897]	0.411	188.058	A	81	9	5	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.553
[-0.043654264681898897, -0.063304344048443928, -0.074954299241449085, -0.048648815117740669, -0.0045838583937359541, -0.0077777324184408652, 0.03263436483833386, -0.052397616665834056, -0.011120821135639053, 0.0079976095273825119, -0.017898794726225967, 0.041901327638355523]	0.279	188.291	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.523
[0.080799917009831287, 0.087127052302949176, 0.027673476126985664, 0.0041778735559434245, -0.030271969463379154, -0.032522727265735595, 0.05128574411291284, -0.050872598430762264, 0.038807349054329129, 0.0073015206287988365, -0.040623159700931312, 0.047434343851508888]	0.140	188.523	C	48	0	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.641
[0.072228750139140485, 0.044596834399198045, 0.03000948061959835, -0.0091619298637448353, 0.024373309526635294, 0.0033440783979323948, 0.0016824715351548393, -0.030712964002639932, 0.0089509418840176564, 0.0056803917360822602, 0.0057517009028063447, -0.017641698021888128]	0.216	188.755	C	36	0	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.669
