time	chroma	timbre	dB
144.997	[0.125, 0.528, 0.166, 0.107, 0.568, 0.565, 1.0, 0.748, 0.215, 0.252, 0.105, 0.037]	[42.745, 75.126, 50.545, 1.112, -21.793, -38.466, -6.684, 6.634, 11.98, 5.53, -11.851, -23.84]	-19.295
145.172	[0.176, 0.679, 0.237, 0.218, 0.252, 0.438, 1.0, 0.538, 0.488, 0.257, 0.325, 0.205]	[42.466, 101.872, 40.891, -33.931, -38.25, -32.378, -10.322, 19.928, 1.383, 0.218, 2.707, -4.737]	-18.874
145.456	[0.083, 1.0, 0.113, 0.037, 0.022, 0.106, 0.35, 0.175, 0.215, 0.039, 0.059, 0.051]	[46.081, 107.668, 26.398, -35.535, -35.026, 17.76, -6.877, -24.958, -8.534, 11.794, -27.85, -3.548]	-18.435
145.920	[0.062, 1.0, 0.128, 0.023, 0.031, 0.18, 0.517, 0.287, 0.108, 0.039, 0.047, 0.037]	[44.254, 52.255, 26.317, -27.916, -30.127, -19.419, 2.122, 14.621, -18.477, -0.45, -17.858, -14.966]	-17.878
146.280	[0.746, 1.0, 0.454, 0.454, 0.161, 0.171, 0.359, 0.317, 0.318, 0.309, 0.638, 0.496]	[47.181, 111.674, -6.36, -2.575, -18.976, -15.245, -16.212, 0.176, 1.62, 12.941, 4.935, -26.397]	-17.694
146.371	[0.072, 1.0, 0.121, 0.007, 0.008, 0.02, 0.061, 0.024, 0.095, 0.013, 0.018, 0.012]	[45.843, 95.908, -3.272, -6.065, -25.725, -15.885, -19.908, -5.504, 18.612, 13.627, -30.291, -2.075]	-14.891
146.768	[0.21, 1.0, 0.414, 0.013, 0.019, 0.086, 0.233, 0.101, 0.126, 0.018, 0.035, 0.024]	[42.445, 91.031, -7.431, -25.835, -52.589, -45.684, -23.446, -7.428, -2.166, 16.66, -10.625, -7.796]	-18.570
147.004	[0.007, 0.169, 0.016, 0.028, 0.042, 0.136, 1.0, 0.069, 0.093, 0.006, 0.008, 0.006]	[43.939, 46.901, -21.652, -10.517, -21.961, 7.253, -11.214, 5.118, -23.286, 18.891, -19.028, 2.886]	-19.933
147.742	[0.03, 0.165, 0.078, 0.098, 0.076, 0.205, 1.0, 0.448, 0.435, 0.045, 0.024, 0.018]	[42.876, 103.979, -20.739, 3.023, -26.801, 7.646, -10.207, -22.285, -46.295, -5.136, -23.558, -2.587]	-20.095
148.184	[0.192, 0.312, 0.069, 0.078, 0.1, 0.378, 0.64, 0.745, 1.0, 0.138, 0.087, 0.058]	[39.536, 100.256, -2.135, -49.602, -41.22, -12.456, -21.722, 17.35, -20.881, -5.15, 0.043, -1.529]	-23.285
148.469	[0.054, 1.0, 0.067, 0.029, 0.017, 0.07, 0.317, 0.084, 0.154, 0.047, 0.036, 0.031]	[43.124, 95.535, 14.482, -83.919, -44.92, 8.918, 0.006, -37.846, -29.924, 23.876, -45.838, 6.216]	-21.555
149.020	[0.184, 1.0, 0.318, 0.023, 0.015, 0.123, 0.319, 0.054, 0.127, 0.015, 0.02, 0.012]	[41.361, 63.478, -9.789, -17.513, -45.693, -32.962, -0.359, 2.737, -21.423, 7.954, 5.978, 3.823]	-20.262
149.271	[0.391, 0.728, 0.381, 0.207, 0.711, 0.753, 1.0, 0.75, 0.286, 0.215, 0.069, 0.101]	[45.628, 118.536, 6.478, -28.154, -27.321, 31.26, -9.347, -11.27, -10.646, -2.824, -12.115, -10.411]	-20.697
149.446	[0.033, 0.226, 0.039, 0.032, 0.063, 0.174, 1.0, 0.23, 0.343, 0.776, 0.176, 0.054]	[45.904, 91.283, 1.688, -24.189, -13.011, 1.207, -6.563, -39.465, -20.469, -0.419, -52.954, 3.61]	-16.114
149.994	[0.009, 0.03, 0.017, 0.071, 0.045, 0.041, 0.123, 0.338, 1.0, 0.347, 0.017, 0.01]	[43.178, 42.241, -25.347, -23.881, -6.899, 12.054, -35.777, -26.982, 2.892, 13.6, -36.619, 12.737]	-22.522
150.499	[0.06, 0.091, 0.082, 0.324, 0.095, 0.181, 0.694, 0.368, 1.0, 0.567, 0.062, 0.078]	[39.502, 34.496, -32.192, -32.154, -34.088, -51.433, -34.03, 6.55, -49.132, -22.243, -6.768, -18.487]	-21.859
150.764	[0.05, 0.104, 0.1, 0.161, 0.048, 0.056, 0.072, 0.318, 1.0, 0.185, 0.048, 0.036]	[40.003, 75.619, -35.871, 35.913, -30.857, -0.821, -2.097, -38.679, -32.957, 10.201, -8.406, -2.866]	-24.311
151.028	[0.036, 0.025, 0.044, 0.17, 0.051, 0.011, 0.038, 0.204, 1.0, 0.43, 0.05, 0.07]	[34.712, -19.914, -0.151, 6.939, -6.786, -45.297, -6.231, -0.441, 0.329, 2.328, -15.826, -4.025]	-24.724
151.233	[0.034, 0.011, 0.012, 0.082, 0.024, 0.113, 0.279, 0.277, 1.0, 0.224, 0.054, 0.048]	[38.714, 119.821, -2.947, -76.359, -42.102, 13.111, -16.468, 6.427, -43.189, -28.588, 17.099, -8.174]	-29.282
151.511	[0.012, 0.031, 0.076, 1.0, 0.201, 0.143, 0.216, 0.072, 0.12, 0.037, 0.083, 0.017]	[42.077, 79.817, -46.317, -1.56, -32.252, -5.469, -16.552, -28.399, -34.102, 22.855, -17.154, 0.03]	-19.495
151.987	[0.024, 0.023, 0.189, 1.0, 0.331, 0.033, 0.087, 0.265, 0.4, 0.041, 0.124, 0.055]	[40.87, 140.541, -1.999, -44.761, -61.456, 2.995, -13.874, 21.989, -32.855, -25.311, 12.758, -12.424]	-23.889
152.253	[0.035, 0.09, 0.048, 0.257, 0.089, 0.303, 1.0, 0.697, 0.244, 0.043, 0.072, 0.027]	[44.531, 105.084, -56.393, 14.536, -34.69, 16.695, -41.66, 1.075, -21.711, -1.284, -30.41, 1.472]	-19.483
152.585	[0.013, 0.011, 0.022, 0.195, 0.03, 0.025, 0.057, 0.118, 1.0, 0.607, 0.118, 0.05]	[44.379, 98.925, -23.055, -83.373, -12.744, 24.606, -31.367, -17.262, -45.817, 26.966, -10.682, -15.811]	-23.558
153.042	[0.1, 0.035, 0.056, 0.228, 1.0, 0.171, 0.115, 0.065, 0.204, 0.072, 0.05, 0.482]	[45.721, 132.633, -16.081, 31.995, -41.054, -27.927, -3.651, 5.103, -42.774, 0.523, -9.431, -0.189]	-17.821
153.374	[0.538, 0.837, 0.809, 0.846, 1.0, 0.962, 0.529, 0.567, 0.317, 0.772, 0.785, 0.3]	[47.877, 94.352, 24.687, -36.359, 0.309, 11.194, -58.019, 12.489, -6.911, 3.805, 12.222, -20.386]	-20.477
153.495	[0.052, 0.057, 0.092, 0.431, 1.0, 0.337, 0.143, 0.153, 0.166, 0.068, 0.105, 0.403]	[46.666, 104.218, -5.174, 36.358, 0.055, -19.657, -73.445, -0.728, 10.028, 13.603, -28.631, -18.378]	-12.707
153.963	[0.279, 0.817, 0.785, 0.772, 1.0, 0.964, 0.3, 0.285, 0.172, 0.065, 0.091, 0.287]	[36.801, 168.926, -62.418, -33.518, -12.552, -33.879, -36.891, 5.604, -7.105, -11.977, -28.885, -4.923]	-24.603
154.132	[1.0, 0.892, 0.737, 0.771, 0.852, 0.851, 0.548, 0.544, 0.232, 0.172, 0.035, 0.665]	[35.82, 15.609, -5.52, -61.507, 27.989, -21.849, -6.839, -22.572, -15.792, 41.79, -1.766, 8.824]	-28.530
154.244	[0.172, 0.225, 0.099, 0.422, 1.0, 0.257, 0.545, 0.265, 0.234, 0.462, 0.63, 0.931]	[39.442, 24.651, 0.124, -49.934, 19.478, -23.564, -24.643, 5.545, -1.173, -17.07, -8.109, -3.088]	-22.697
154.476	[0.106, 0.031, 0.022, 0.035, 0.067, 0.253, 0.121, 0.066, 0.286, 0.439, 0.122, 1.0]	[42.223, 0.738, -61.192, -79.442, -12.538, -3.465, -44.772, -8.272, -2.676, 9.161, -24.126, 3.267]	-21.159
154.904	[0.931, 0.155, 0.014, 0.024, 0.009, 0.018, 0.08, 0.649, 0.832, 0.329, 0.375, 1.0]	[40.699, 46.733, -88.263, -61.325, -29.437, -31.144, -64.476, -2.759, 30.197, 13.958, -0.876, 7.884]	-20.659
155.022	[0.2, 0.012, 0.011, 0.025, 0.043, 0.024, 0.098, 0.57, 0.279, 0.028, 0.083, 1.0]	[41.754, 59.411, -60.274, -68.604, -47.982, -13.364, -37.744, -18.327, -22.558, 2.578, -2.449, -17.501]	-21.203
155.288	[0.149, 0.046, 0.049, 0.054, 0.035, 0.047, 0.194, 0.669, 1.0, 0.362, 0.088, 0.562]	[42.428, 37.007, -73.9, 37.729, -34.812, -47.572, -50.019, -21.429, -30.547, -2.292, -16.549, 3.016]	-17.235
155.756	[0.201, 0.022, 0.035, 0.069, 0.183, 0.107, 0.419, 1.0, 0.697, 0.134, 0.055, 0.402]	[39.554, 113.592, -30.652, -80.814, -48.312, -2.159, -34.102, -6.911, -32.58, -24.953, 9.59, -14.623]	-26.400
155.967	[0.012, 0.016, 0.016, 0.067, 0.048, 0.026, 0.022, 0.262, 1.0, 0.257, 0.022, 0.019]	[44.031, 29.677, -21.216, -17.447, -14.257, -7.334, -33.874, -15.862, -31.353, 9.193, -37.24, 8.78]	-19.048
156.678	[0.341, 0.516, 0.495, 0.527, 0.499, 0.495, 0.926, 0.931, 1.0, 0.952, 0.327, 0.327]	[38.624, 40.089, -38.577, -32.756, -34.821, -40.074, -46.285, 16.291, -33.828, -8.894, 0.629, -1.173]	-22.589
156.769	[0.021, 0.033, 0.056, 0.107, 0.025, 0.021, 0.028, 0.297, 1.0, 0.353, 0.026, 0.023]	[39.65, 70.012, -58.19, 57.087, -43.437, -8.783, -27.394, -25.394, -45.434, 3.529, -8.016, 3.333]	-23.898
157.159	[0.061, 0.041, 0.043, 0.109, 0.033, 0.092, 0.193, 0.291, 1.0, 0.244, 0.1, 0.097]	[36.43, 60.807, 23.113, -114.164, -39.114, -5.983, -10.906, 52.28, -22.39, -9.489, 25.37, -8.152]	-29.976
157.396	[0.08, 0.167, 0.344, 1.0, 0.332, 0.223, 0.29, 0.123, 0.127, 0.047, 0.16, 0.067]	[44.624, 234.458, -39.962, -38.533, -40.033, -6.18, -25.845, -68.055, -20.655, 2.588, -64.292, 31.438]	-18.851
157.869	[0.451, 1.0, 0.655, 0.755, 0.581, 0.536, 0.251, 0.319, 0.301, 0.082, 0.029, 0.108]	[40.269, 24.716, -7.838, -26.305, -43.493, -31.574, 4.862, -3.895, -12.348, -1.742, 1.407, -5.083]	-21.596
157.978	[0.029, 0.5, 0.111, 1.0, 0.338, 0.025, 0.064, 0.235, 0.441, 0.057, 0.419, 0.058]	[42.174, 103.819, -7.881, -50.857, -48.433, 0.839, -10.434, 25.635, -23.475, -25.398, -14.978, -13.686]	-20.654
158.267	[0.056, 0.373, 0.123, 0.414, 0.165, 0.25, 0.46, 1.0, 0.695, 0.06, 0.255, 0.064]	[43.065, 127.708, -50.84, 31.046, -29.878, -2.906, -6.734, -3.536, -27.584, -14.381, -17.241, 0.987]	-19.352
158.563	[0.708, 1.0, 0.634, 0.652, 0.552, 0.541, 0.356, 0.515, 0.494, 0.244, 0.05, 0.151]	[39.341, 158.371, -20.353, -41.18, -48.536, -22.916, -32.811, 0.974, 10.593, 4.016, 0.231, -6.638]	-23.827
158.657	[0.041, 0.076, 0.283, 1.0, 0.436, 0.127, 0.144, 0.359, 0.611, 0.575, 0.758, 0.114]	[46.248, 133.699, -8.789, -69.157, -9.833, 14.545, -53.831, 1.126, -12.918, 29.874, -8.397, -11.54]	-21.331
159.051	[0.184, 0.267, 0.074, 0.391, 1.0, 0.197, 0.107, 0.077, 0.391, 0.051, 0.056, 0.446]	[46.661, 115.429, -8.541, 28.862, -49.126, -51.467, -18.155, -5.109, -41.391, 14.789, -7.213, -1.314]	-15.952
159.318	[0.483, 0.922, 0.864, 0.877, 1.0, 0.984, 0.465, 0.553, 0.543, 0.494, 0.331, 0.369]	[44.018, 24.273, 20.97, -27.792, -30.849, -26.713, -27.218, -2.193, -42.371, -7.462, 5.378, -9.652]	-17.405
159.445	[0.055, 0.06, 0.039, 0.097, 0.375, 0.104, 0.111, 0.338, 1.0, 0.351, 0.033, 0.41]	[45.024, 23.844, -4.987, -35.982, -47.42, -29.685, -41.379, 35.263, -39.543, -20.548, -8.13, -2.022]	-16.554
159.795	[0.056, 0.051, 0.084, 0.351, 1.0, 0.313, 0.054, 0.2, 0.912, 0.242, 0.032, 0.233]	[41.805, 50.243, -57.397, 63.062, -30.539, -49.45, -45.213, -13.324, -19.365, 12.161, -24.142, 8.428]	-17.415
160.245	[0.195, 0.131, 0.063, 0.382, 1.0, 0.239, 0.454, 0.259, 0.92, 0.238, 0.131, 0.466]	[38.329, 75.106, -18.851, -76.868, -27.171, 11.035, -33.907, 31.558, 1.114, -22.766, -6.348, -13.716]	-27.674
160.508	[0.066, 0.016, 0.018, 0.015, 0.052, 0.168, 0.07, 0.017, 0.044, 0.017, 0.047, 1.0]	[41.26, 47.694, -69.605, -33.006, -33.271, 42.92, -7.785, -44.591, -38.05, 14.372, -39.292, -2.059]	-25.138
161.010	[0.192, 0.017, 0.011, 0.028, 0.049, 0.019, 0.096, 0.261, 0.149, 0.009, 0.077, 1.0]	[42.617, 69.187, -60.552, -57.226, -51.669, -0.059, -25.037, 2.738, -24.184, 0.522, -3.608, -15.891]	-24.507
161.286	[0.542, 0.175, 0.032, 0.044, 0.053, 0.067, 0.283, 1.0, 0.67, 0.053, 0.059, 0.49]	[44.088, 87.409, -72.811, 26.097, -43.399, -39.296, -25.577, -8.286, -31.067, 0.619, -6.355, -9.353]	-19.053
161.500	[0.812, 1.0, 0.757, 0.092, 0.047, 0.461, 0.309, 0.05, 0.331, 0.117, 0.029, 0.428]	[48.701, 11.827, 57.255, 54.869, 23.575, 50.234, 45.51, -6.028, -28.246, 11.341, 13.38, 24.948]	-22.306
161.774	[0.608, 0.319, 0.137, 1.0, 0.243, 0.121, 0.479, 0.696, 0.471, 0.05, 0.048, 0.325]	[45.242, -8.138, 32.445, -13.943, 26.968, -25.896, 7.575, 5.936, -36.23, -16.426, 8.388, 50.594]	-17.008
161.966	[0.511, 0.21, 0.105, 0.171, 0.046, 0.069, 0.207, 1.0, 0.81, 0.047, 0.026, 0.098]	[44.541, -13.914, -7.495, -22.4, 10.068, -32.161, -34.478, 12.075, -17.59, -11.026, 4.528, 23.505]	-16.175
162.291	[0.248, 0.042, 0.054, 0.237, 0.051, 0.061, 0.103, 0.231, 1.0, 0.194, 0.03, 0.394]	[43.356, -1.996, 0.507, -13.146, 6.741, -26.043, -33.509, 31.155, -15.627, 5.552, -11.855, 8.029]	-17.233
162.767	[0.198, 0.189, 0.23, 0.385, 0.069, 0.051, 0.104, 0.356, 1.0, 0.125, 0.045, 0.161]	[41.842, 61.492, -27.756, 45.434, -12.776, 2.127, -6.323, -15.488, -36.717, 1.956, -3.603, 15.582]	-21.130
163.062	[0.188, 0.039, 0.116, 0.299, 0.204, 0.132, 0.722, 0.722, 1.0, 0.921, 0.289, 0.177]	[38.771, 93.562, -37.299, -2.123, 7.47, -17.877, -29.039, -28.437, -12.92, -9.808, -0.224, 35.284]	-24.950
163.230	[0.221, 0.094, 0.088, 0.149, 0.027, 0.128, 0.299, 0.274, 1.0, 0.089, 0.058, 0.082]	[40.699, 106.385, 21.569, -50.636, -19.784, 21.334, -9.119, 23.888, -26.525, -16.634, 5.359, -1.741]	-27.410
163.509	[0.026, 0.088, 0.249, 1.0, 0.336, 0.097, 0.172, 0.048, 0.111, 0.027, 0.171, 0.028]	[43.086, 83.605, -59.726, -5.669, -41.784, -14.643, -24.947, -20.14, -34.105, 17.49, -12.599, 3.004]	-19.600
163.896	[0.065, 0.208, 0.083, 1.0, 0.233, 0.073, 0.048, 0.107, 0.462, 0.269, 0.954, 0.108]	[43.363, 42.821, -15.989, -83.856, 12.13, -5.691, 4.948, 17.011, -24.311, 20.417, -12.783, 0.45]	-22.071
164.263	[0.218, 0.244, 0.138, 0.783, 0.303, 0.243, 0.399, 1.0, 0.879, 0.115, 0.413, 0.72]	[44.807, 76.419, -14.142, 18.972, -4.534, 4.903, -22.804, -13.718, -8.241, -7.911, -18.668, -5.577]	-17.820
164.634	[0.185, 1.0, 0.516, 0.221, 0.158, 0.15, 0.045, 0.08, 0.209, 0.052, 0.015, 0.064]	[42.903, -60.66, 19.728, 21.435, 45.794, -35.348, 19.746, 6.658, -34.14, 15.549, -1.215, 38.843]	-20.957
164.757	[0.128, 0.685, 0.169, 0.488, 0.198, 0.047, 0.138, 0.482, 1.0, 0.101, 0.303, 0.126]	[43.935, 73.158, 27.756, -30.191, -8.388, -15.413, -8.04, 27.129, -16.805, -22.989, 13.225, 4.818]	-20.771
165.018	[0.082, 0.554, 0.511, 0.519, 1.0, 0.283, 0.053, 0.037, 0.249, 0.107, 0.041, 0.215]	[47.967, 39.898, 3.319, 14.916, 29.979, 10.96, -14.799, -29.612, -12.575, 0.743, -16.851, 10.831]	-17.218
165.484	[0.277, 1.0, 0.55, 0.48, 0.498, 0.508, 0.196, 0.245, 0.184, 0.045, 0.021, 0.197]	[43.783, 29.763, -9.656, -45.115, -7.023, -17.639, -48.549, 31.082, -17.486, -32.997, 4.482, 7.358]	-18.056
165.622	[0.194, 1.0, 0.662, 0.347, 0.387, 0.381, 0.17, 0.176, 0.112, 0.045, 0.012, 0.107]	[44.818, 24.414, 0.834, -48.278, 1.095, -14.957, -30.484, -33.084, -15.168, 14.943, -11.004, 26.051]	-17.609
165.757	[0.15, 0.493, 0.341, 0.256, 0.369, 0.18, 0.523, 1.0, 0.876, 0.116, 0.053, 0.337]	[43.689, 24.924, -12.931, 35.627, 15.791, -37.143, -19.992, 15.701, 19.779, -14.618, -8.663, 8.363]	-15.234
166.010	[0.226, 1.0, 0.233, 0.164, 0.165, 0.156, 0.093, 0.111, 0.112, 0.04, 0.009, 0.051]	[40.589, -75.036, -35.805, -28.194, 26.732, -47.083, -40.437, -7.011, 9.054, 4.886, 12.24, 21.869]	-22.449
166.114	[0.167, 1.0, 0.373, 0.239, 0.286, 0.286, 0.123, 0.138, 0.12, 0.03, 0.009, 0.084]	[39.636, -42.892, -55.033, -4.851, 24.019, -28.079, -40.721, -11.474, 2.308, -21.391, -6.805, 33.523]	-20.548
166.253	[0.05, 1.0, 0.244, 0.098, 0.213, 0.08, 0.098, 0.052, 0.146, 0.026, 0.014, 0.077]	[42.452, -3.379, -6.543, -40.643, 29.689, 28.079, -17.13, 13.859, -0.072, 10.218, -6.632, 21.685]	-24.630
166.519	[0.176, 0.06, 0.019, 0.017, 0.033, 0.153, 0.061, 0.025, 0.052, 0.013, 0.04, 1.0]	[45.131, 37.839, -30.522, -47.504, -14.512, 19.327, 7.153, -15.085, -12.748, 15.534, -3.275, 0.144]	-21.747
166.840	[0.588, 0.073, 0.011, 0.043, 0.017, 0.008, 0.087, 0.018, 0.096, 0.053, 0.246, 1.0]	[43.381, -60.718, 2.563, -16.2, -14.624, -26.302, 29.142, 19.34, -27.727, -12.414, -14.373, 12.734]	-17.888
167.009	[0.114, 0.014, 0.006, 0.012, 0.026, 0.013, 0.062, 0.225, 1.0, 0.017, 0.048, 0.572]	[44.218, -10.303, -58.386, -47.762, -21.723, -25.155, -45.032, -16.173, -11.101, -11.728, -3.564, -2.772]	-19.463
167.279	[0.209, 0.051, 0.025, 0.034, 0.028, 0.031, 0.189, 0.338, 0.538, 0.117, 0.062, 1.0]	[45.172, 27.953, -27.879, 36.929, 0.649, -3.009, 10.82, 2.05, 8.656, -3.908, -14.661, 0.25]	-18.975
167.759	[0.546, 0.07, 0.042, 0.056, 0.158, 0.122, 0.595, 0.911, 0.663, 0.064, 0.089, 1.0]	[40.496, 82.945, -40.086, -55.674, -32.221, -3.335, -28.053, 8.359, -14.838, -8.93, 6.148, -10.685]	-24.631
167.968	[0.231, 0.184, 0.039, 0.083, 0.058, 0.435, 1.0, 0.291, 0.103, 0.057, 0.103, 0.428]	[46.035, 69.608, 3.512, -34.479, -17.039, 9.285, 22.187, 9.688, -17.403, 13.228, 0.947, 24.684]	-21.122
168.210	[0.062, 0.025, 0.014, 0.043, 0.029, 0.05, 0.439, 0.169, 0.068, 0.021, 0.076, 1.0]	[45.999, 67.911, -48.992, -25.692, -42.914, -34.454, -29.599, 3.343, -14.602, -1.385, -0.045, 7.627]	-14.717
168.741	[0.082, 0.07, 0.074, 0.064, 0.024, 0.1, 0.357, 1.0, 0.493, 0.037, 0.046, 0.398]	[43.855, 48.705, -36.591, 25.701, -42.953, -33.497, -27.18, 9.911, -9.788, -26.402, -27.916, 0.745]	-15.060
169.273	[0.461, 0.099, 0.051, 0.128, 0.041, 0.325, 0.597, 1.0, 0.478, 0.054, 0.075, 0.825]	[38.167, 82.056, -29.866, -31.621, -42.592, -20.797, -38.397, -7.933, -25.56, -2.212, 4.798, 6.931]	-24.178
169.476	[0.015, 0.041, 0.023, 0.044, 0.036, 0.083, 1.0, 0.364, 0.106, 0.013, 0.028, 0.024]	[42.325, 88.416, -2.585, -23.602, -22.683, 66.86, -12.181, 19.713, -7.992, -13.84, -39.806, 6.293]	-24.293
170.220	[0.454, 1.0, 0.126, 0.135, 0.051, 0.204, 0.471, 0.309, 0.285, 0.075, 0.052, 0.116]	[45.455, 58.03, 29.267, -30.971, 1.822, 27.611, 18.393, 8.651, -12.812, -10.744, 8.296, 14.603]	-26.529
170.474	[0.316, 0.695, 0.109, 0.169, 0.166, 0.347, 0.844, 0.354, 0.152, 1.0, 0.786, 0.072]	[47.054, 119.275, -27.56, -45.188, -2.708, -8.899, -61.539, 5.475, 15.7, 14.191, -15.959, -4.028]	-15.466
170.766	[0.135, 0.561, 0.054, 0.023, 0.034, 0.214, 1.0, 0.715, 0.236, 0.085, 0.106, 0.312]	[45.242, 139.196, -31.001, -28.483, -48.559, -19.793, -60.99, -11.815, -15.273, 11.406, -10.826, -13.823]	-17.350
171.004	[0.67, 1.0, 0.786, 0.778, 0.775, 0.776, 0.767, 0.671, 0.599, 0.588, 0.217, 0.154]	[45.96, 98.361, 22.107, -19.676, -41.921, -23.605, -5.266, 3.63, -2.889, -4.654, -4.143, -26.275]	-18.319
171.086	[0.006, 0.058, 0.008, 0.028, 0.028, 0.171, 1.0, 0.057, 0.136, 0.082, 0.008, 0.008]	[44.486, 64.373, -57.789, 21.967, -78.544, -21.638, -38.04, -20.419, -22.933, 4.689, -23.212, -16.085]	-14.397
171.752	[0.029, 0.627, 0.048, 0.075, 0.061, 0.135, 1.0, 0.272, 0.163, 0.1, 0.037, 0.036]	[40.996, 84.906, -48.28, 51.525, -13.523, 13.309, -28.979, -22.066, -34.18, 15.122, -29.122, 5.718]	-25.036
172.505	[0.048, 1.0, 0.05, 0.031, 0.025, 0.081, 0.028, 0.022, 0.046, 0.011, 0.011, 0.013]	[47.397, 92.283, -44.748, 51.835, -48.129, 19.148, -21.02, 13.405, -15.443, 39.392, -15.515, 6.665]	-30.013
173.256	[0.398, 0.611, 0.164, 0.121, 0.086, 0.218, 0.418, 0.352, 0.358, 0.071, 0.15, 1.0]	[45.646, 80.755, -22.883, -6.338, 9.015, 24.091, -6.167, 11.66, 10.28, 19.211, -29.891, 0.192]	-24.206
173.627	[0.135, 0.222, 0.049, 0.055, 0.058, 0.114, 1.0, 0.119, 0.048, 0.025, 0.082, 0.527]	[45.169, 70.134, 26.335, -43.563, 9.808, -31.545, 47.7, 9.328, -21.663, -2.211, -24.98, 40.982]	-22.357
174.028	[0.024, 0.013, 0.011, 0.06, 0.041, 0.037, 0.05, 0.461, 1.0, 0.073, 0.017, 0.087]	[44.174, 34.284, -33.593, -19.356, -10.633, -7.563, -2.862, -24.964, -23.877, 9.357, 2.053, 6.622]	-19.701
174.439	[0.115, 0.015, 0.027, 0.138, 0.035, 0.064, 0.173, 1.0, 0.856, 0.04, 0.024, 0.277]	[44.843, 43.812, -39.842, -68.479, -2.308, -17.993, -32.945, 27.15, -38.36, -11.525, 0.098, -16.016]	-18.425
174.741	[0.126, 0.116, 0.078, 0.105, 0.091, 0.075, 0.188, 0.213, 1.0, 0.393, 0.096, 0.037]	[45.559, 43.439, -66.29, -23.219, 3.912, -13.313, -42.381, 14.093, -9.78, -4.12, -8.221, -2.55]	-16.163
174.893	[0.004, 0.004, 0.004, 0.086, 0.005, 0.005, 0.024, 0.076, 1.0, 0.125, 0.004, 0.005]	[42.448, 29.086, -83.818, -42.512, -3.886, -28.96, -61.472, -13.181, -11.082, 14.546, -19.22, -5.946]	-18.787
175.227	[0.018, 0.017, 0.008, 0.062, 0.026, 0.088, 0.183, 0.381, 1.0, 0.114, 0.033, 0.031]	[40.721, 63.316, -35.382, -51.604, -32.217, 2.882, -38.955, 50.952, -29.003, -22.638, 18.41, -14.402]	-23.690
175.460	[0.023, 0.065, 0.185, 1.0, 0.282, 0.104, 0.194, 0.087, 0.13, 0.027, 0.16, 0.027]	[41.152, 65.56, -38.145, -43.812, -32.732, -1.825, -32.492, -33.731, -27.68, 10.204, -31.044, -3.606]	-21.051
175.942	[0.021, 0.253, 0.045, 1.0, 0.227, 0.026, 0.053, 0.19, 0.242, 0.04, 0.344, 0.033]	[41.957, 104.751, -25.973, -71.097, -21.083, -20.597, -17.414, 6.235, 13.684, 4.353, -11.992, -21.493]	-23.183
176.286	[0.026, 0.051, 0.201, 1.0, 0.409, 0.082, 0.097, 0.261, 0.444, 0.048, 0.219, 0.038]	[44.367, 80.184, -51.289, 92.594, 10.065, -35.616, -26.285, 1.852, -6.826, 14.071, -24.874, -11.779]	-18.040
176.753	[0.04, 0.567, 0.14, 1.0, 0.344, 0.058, 0.272, 0.94, 0.953, 0.084, 0.498, 0.144]	[41.673, 146.192, 19.966, -38.009, -53.691, 8.109, -0.806, 23.241, -50.775, -8.085, 20.98, 2.517]	-28.110
177.035	[0.019, 0.02, 0.033, 0.297, 1.0, 0.302, 0.04, 0.027, 0.283, 0.015, 0.017, 0.201]	[48.03, 99.945, -24.381, 48.837, -26.663, 3.048, -25.991, -9.52, -48.192, 7.378, 4.549, -1.986]	-17.607
177.521	[0.125, 0.105, 0.057, 0.304, 1.0, 0.286, 0.091, 0.478, 0.754, 0.026, 0.029, 0.577]	[42.769, 103.812, -26.25, -29.784, -45.535, -19.981, -48.085, 1.448, -32.559, -3.284, -1.74, -2.445]	-20.092
177.790	[0.318, 0.895, 0.808, 0.743, 1.0, 0.852, 0.368, 0.377, 0.435, 0.121, 0.09, 0.18]	[45.39, 48.933, -10.19, 42.058, 3.459, -58.968, -18.759, 2.889, 4.878, 20.024, -6.369, -3.414]	-19.357
177.940	[0.62, 0.845, 0.705, 0.718, 1.0, 0.969, 0.587, 0.626, 0.539, 0.329, 0.248, 0.05]	[42.096, 36.864, 13.531, -4.295, -9.083, -61.025, -0.708, 4.197, -27.187, 2.838, 1.26, 35.284]	-19.862
178.015	[0.527, 0.89, 0.844, 0.912, 1.0, 0.992, 0.502, 0.463, 0.301, 0.204, 0.284, 0.136]	[42.104, 39.177, -25.817, -41.753, 3.952, -40.549, 23.23, 11.763, -32.936, -10.1, 4.238, 47.466]	-19.447
178.079	[0.009, 0.021, 0.016, 0.079, 0.255, 0.174, 1.0, 0.078, 0.03, 0.01, 0.012, 0.036]	[43.349, 12.517, -53.147, -40.519, 9.997, -33.1, 10.665, 11.131, -45.963, -5.294, -17.123, 27.062]	-17.901
178.532	[0.09, 0.017, 0.016, 0.015, 0.059, 0.186, 0.133, 0.027, 0.035, 0.015, 0.07, 1.0]	[43.017, 1.447, -80.166, 11.753, -30.139, -26.141, -21.39, -30.126, -28.795, 25.518, -4.786, -8.479]	-22.113
