time	chordName	chordKey	chordMode	chordNotes
60.604	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
60.720	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
60.976	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
61.231	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
61.254	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
61.394	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
61.510	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
61.858	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
61.997	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
62.485	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
62.740	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
62.764	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
62.973	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
63.089	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
63.181	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
63.390	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
63.507	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
63.576	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
63.855	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
63.925	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
64.250	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
64.482	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
64.644	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
64.760	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
65.016	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
65.109	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
65.225	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
65.759	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
65.782	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
65.945	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
66.247	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
66.502	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
66.897	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
67.013	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
67.245	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
67.361	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
67.617	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
67.709	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
67.965	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
67.988	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
68.290	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
68.429	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
68.545	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
68.731	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
68.824	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
68.940	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
69.335	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
69.497	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
69.613	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
70.055	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
70.078	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
70.264	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
70.356	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
70.449	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
70.728	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
70.983	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.007	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
71.750	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
71.866	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.959	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
72.237	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
72.493	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
72.609	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
72.655	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
72.980	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
73.120	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
73.259	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
73.375	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
73.538	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
73.723	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
74.002	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.025	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
74.141	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
74.304	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
74.675	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.768	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
75.000	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
75.209	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
75.488	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
75.535	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
75.813	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
75.952	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
76.069	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
76.254	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
76.394	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
76.533	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
76.719	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
76.997	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
77.717	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
77.764	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
77.926	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
77.996	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
78.228	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
78.507	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
78.623	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
78.785	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
79.064	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
79.226	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.250	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
79.505	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
79.807	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.900	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.993	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
80.550	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
80.736	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
80.759	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
80.898	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
81.014	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
81.223	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
81.502	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
81.618	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
81.990	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
82.245	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
82.268	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
82.454	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
82.547	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
82.756	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
82.988	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
83.244	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
83.383	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
83.754	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
83.778	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
83.894	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
84.126	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
84.242	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
84.497	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
84.683	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
85.008	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
85.264	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
85.380	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.403	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
85.519	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
85.821	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.007	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
86.216	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
86.541	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
86.750	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
86.866	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
86.982	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
87.237	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
87.353	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
87.493	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
87.609	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
87.980	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
88.213	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
88.514	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
88.747	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
88.956	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.002	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
89.118	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
89.420	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
89.559	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
89.768	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.815	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
89.954	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
90.210	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
90.488	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
90.511	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
90.813	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
90.999	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
91.185	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
91.254	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
91.324	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
91.580	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
91.719	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
91.974	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
92.230	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
92.415	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
92.508	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
92.717	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
92.880	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
93.391	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
93.507	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
93.553	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
94.203	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
94.250	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
94.366	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
94.505	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
94.668	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
94.993	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
95.689	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
95.736	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
95.922	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
96.131	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
96.409	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
96.525	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
96.549	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
97.292	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
99.498	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
100.241	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.264	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
100.426	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
100.751	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
101.007	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
101.262	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
101.471	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
101.750	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.773	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
101.936	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
102.214	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
102.284	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
102.493	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
102.609	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
103.004	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
103.259	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
103.282	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
103.468	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
103.654	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
103.770	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
104.002	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
104.583	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
104.768	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
104.861	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
104.931	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
105.233	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
105.419	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
105.511	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
105.604	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
105.883	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
106.046	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
106.255	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
106.510	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
106.742	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
106.905	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
106.998	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
107.183	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
107.416	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
107.508	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
107.764	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
107.810	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
107.950	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
108.228	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
108.484	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
108.507	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
108.994	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
109.250	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
109.505	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
109.621	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
109.738	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
109.993	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
110.016	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
110.481	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
110.759	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
110.829	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
111.247	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
111.502	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
111.525	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
111.665	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
111.967	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
111.990	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
112.292	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
112.338	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
112.617	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
112.733	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
112.988	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
113.035	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
113.453	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
113.546	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
113.755	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
113.847	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
114.219	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
114.498	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.544	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
114.660	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
114.985	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
115.217	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
115.310	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
115.426	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
115.496	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
115.728	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
115.960	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
116.262	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
116.448	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
116.587	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
116.750	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
116.912	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
117.238	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
117.493	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
117.563	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
117.981	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
118.236	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
118.259	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
118.399	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
118.608	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
118.747	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
119.002	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
119.095	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
119.443	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
119.583	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
