time	MFCC	ZC	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
25.240	[0.19321249479486027, 0.13816439646319617, -0.042857140842225472, -0.069141103392421951, 0.029534990922462194, -0.015546362693152837]	0.385	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.198
25.287	[0.16221721288801375, -0.0095545135560842903, -0.050330298106686877, -0.066381046672026531, 0.0028065395067377423, 0.00055667550022727222]	0.090	F#	42	6	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.526
25.472	[0.044208983558456739, -0.019827211602144401, -0.043802305230866145, -0.038675771584373006, -0.007619766541137188, 6.483675996887738e-05]	0.082	A	57	9	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.542
25.612	[0.025629422893778408, -0.077901239204279007, -0.054678191802806968, -0.041672717195581209, 0.010847936723235356, 0.019008107850718676]	0.091	G#	44	8	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.429
25.728	[0.063686886575226934, 0.12444367444955218, -0.11003745236602093, -0.10710699136589248, -0.025122770039822467, -0.048952766862954494]	0.160	G#	44	8	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.330
25.983	[0.063557311225597934, 0.087338592060766385, -0.026165780737543116, -0.054813586465876057, -0.036555400632801521, -0.021511115767061859]	0.170	A	57	9	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.150
26.749	[0.074338274313081029, 0.05897015679547802, -0.026534810930612312, -0.076335864087492308, -0.048744237348535474, -0.043536175639716665]	0.177	G	43	7	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.486
26.842	[0.15252267805428962, 0.058975373298814832, 0.014105868733159525, -0.14996328903637851, 0.01097646964884014, -0.074119160338072268]	0.164	G	43	7	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.479
26.912	[0.058156606539785008, 0.015537135131942711, -0.039648873187877166, -0.13566815292704065, -0.047460968851236914, -0.036744704712234545]	0.205	D	50	2	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.316
27.051	[0.013542596340022152, 0.094566423985266448, -0.059564173109278619, -0.18814072660840642, 0.057033835992547688, 0.0066378005325769228]	0.312	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.153
27.492	[0.077827737488355156, 0.017402125564174756, -0.089143489418986185, -0.086781725903345291, 0.0037524427074541308, 0.0062810061428588944]	0.267	F	53	5	3	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.275
27.609	[0.15346622043760763, -0.064770880398920899, -0.1404057751323475, -0.081711830890859483, 0.034793328857632817, 0.033523491683171244]	0.050	G	55	7	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.440
27.701	[0.10108335057899358, -0.060643824039652426, -0.090321456232780067, -0.11969728033390789, 0.027968501307537374, -0.0060711248131933458]	0.066	F	53	5	3	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.318
27.980	[-0.041685551236859422, 0.12557250309235668, -0.12491141624575201, -0.15580895218823948, 0.030817467379600408, -0.033019264361390209]	0.285	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.147
28.259	[0.053480536521006303, 0.015141122095476581, -0.048967430722019985, -0.050006203332595228, 0.011073530818986113, -0.036253205998129132]	0.212	D#	39	3	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.446
28.421	[0.0766272400206396, -0.013863890020581636, -0.067369210959679848, -0.066146887691241274, 0.064379818043305795, 0.009083715283327902]	0.071	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.591
28.630	[0.096120467857018763, 0.019895840402011665, -0.13544256581142866, -0.082399156329475115, 0.037938009725665661, -0.022710702933673325]	0.192	A	57	9	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.202
28.793	[0.062103509083548517, 0.08807904869990138, -0.040191858431628695, -0.093996047734260305, -0.023614562426972366, -0.018096177903089913]	0.215	G	43	7	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.176
29.002	[0.1052536406616805, -0.042341010195104535, -0.058722898417770737, -0.036859598681130951, -0.057218571543944552, -0.021561578249237441]	0.279	F#	42	6	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.229
29.118	[-0.020901410558976277, -0.034152782660261539, 0.058102058851428842, -0.0081212644665136519, -0.04646133821733963, -0.022628309679732426]	0.117	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.346
29.234	[-0.0963767438012373, -0.029820640810526624, -0.0054272304357033778, -0.013820814853319385, -0.01104771663461338, 0.054149532720600337]	0.256	F	29	5	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.181
29.513	[-0.036297197532739307, -0.011998529018249686, -0.10209718017968941, -0.013678023437710848, -0.019452764090984846, -0.018374301254083888]	0.482	E	52	4	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.164
29.768	[0.1137781006934927, 0.071030309003556807, -0.0733940323012921, -0.065535843515686587, -0.045472452074400989, -0.040528566008223833]	0.059	A#	46	10	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.754
29.861	[0.19318730897385269, 0.038537797441700099, -0.059430782936931596, -0.090000659991060231, -0.08945388867883268, -0.065670586203320724]	0.025	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.766
29.907	[0.088308938407122797, 0.059443684719560998, -0.095279593270832533, -0.037245647359897861, -0.079579169218174053, -0.031270090903162739]	0.043	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.635
30.209	[0.26294817597835923, 0.34356386896941793, -0.22005549665009103, -0.13605521356199907, -0.033125015744944156, -0.047166390840774189]	0.211	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.399
30.256	[0.061648205592591238, 0.069076776447715385, -0.090605828073060724, -0.070448472221996572, -0.028507705927211656, -0.037338628623606679]	0.085	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.447
30.488	[0.15686313457680207, 0.034642827152081918, -0.12641397289160769, -0.11041956246733578, -0.092883949530840643, -0.085222922414785782]	0.135	F#	42	6	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.504
30.604	[0.12245255591288033, 0.044738282434442743, -0.088873422706422928, -0.059026537060451384, -0.030685448179534638, -0.065052271299242612]	0.104	G	55	7	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.177
30.975	[0.0050596298862310238, 0.04629122292154917, -0.092945984813284921, -0.093405531939247707, 0.036019592559309491, -0.062076882149442326]	0.138	G	55	7	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.257
31.254	[0.15366848996361468, 0.093151284618495714, -0.034809284759279316, -0.043803743084103487, 0.012791432284991085, -0.056197601658436729]	0.266	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.394
31.300	[0.073995576183859657, -0.015700720162891563, -0.026301338644888823, -0.058557222009925344, -0.0099333087844000034, -0.020705586808207145]	0.088	G#	44	8	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.622
31.486	[0.053383288349011578, -0.014323397913644079, -0.04741021775807619, -0.055850326778641574, 0.001335726017752825, 0.016046298202942264]	0.154	G#	44	8	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.238
31.974	[0.31795028898615268, 0.15345766649345943, -0.047047156243839788, -0.071359338719775706, 0.067627183558212997, 0.11707637689160376]	0.211	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.217
31.997	[0.061116943704817454, 0.017181019198909301, -0.056682769549372118, -0.062234216976825622, 0.027725256382687531, 0.031248386905622965]	0.130	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.232
32.485	[0.013726448859542538, -0.0021418708109483746, -0.10439305577841167, -0.072617771589381153, 0.0069371528953212401, -0.025494103651559383]	0.126	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.260
32.740	[0.108943860472895, -0.01358935714087069, -0.024536150185518031, -0.090228712805780389, 0.014523924107128263, -0.0056328832490162122]	0.107	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.541
32.833	[0.15200519013808567, 0.0074320747698920896, -0.060164813590368564, -0.074565357670408727, -0.022728699509737965, -0.015760151371567034]	0.072	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.390
32.949	[0.14634004392064257, 0.0026336608613333891, -0.069934284041797301, -0.094335312069231361, -0.0027329781742820845, 0.083652186363484884]	0.104	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.198
33.205	[0.010846194282433925, 0.0086431321530539527, -0.078466304495224126, -0.031297336153777736, -0.014459611141055616, -0.039642423957967465]	0.314	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.154
33.483	[0.2480557368820259, 0.36363410036463661, -0.38008065221066578, -0.3545408651568126, 0.0041173264790864998, -0.18882052565580379]	0.400	C	60	0	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.161
33.506	[0.026641354219330889, 0.11713071806621622, -0.00017325132971425481, -0.092582748908802359, -0.01257011382042207, -0.00060944164560896295]	0.294	G	43	7	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.285
33.785	[0.020343048533466811, 0.042349628742985063, -0.11367041575148973, -0.021973505437586395, 0.010581537645658985, -0.057493032250277076]	0.300	A	57	9	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.378
33.878	[-0.081373489643194782, -0.022364741358336902, -0.041519315106070973, 0.011935783153743497, 0.040476944067681077, -0.023593583748168185]	0.360	D#	39	3	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.316
33.994	[-0.03468951885890155, 0.094712208217894278, -0.11706828003784597, -0.018282764999937147, 0.028919545337359322, -0.08693960064408994]	0.308	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.238
34.249	[0.058031982103002228, -0.015210609524463313, -0.04865501863451966, -0.059306248472099442, 0.0057626173425918874, -0.0095994960521692489]	0.205	E	40	4	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.290
34.528	[0.085832828181358539, -0.041319508626756242, -0.072276720379825438, -0.078873319158955152, 0.033348224089518812, -0.014800992321020074]	0.082	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.396
34.737	[0.088833063730083914, 0.028021797452836873, -0.12176841335497293, -0.01940980753204791, -0.023550637883947269, -0.029727826193672729]	0.158	E	40	4	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.259
34.992	[0.28113888015326494, 0.23655537942434274, -0.059768923895460624, -0.075244600238573753, 0.031947108361172739, 0.073933312298598911]	0.321	D#	99	3	7	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.243
35.016	[0.0058185151115544426, -0.00074127384075634896, -0.054281275398438036, -0.043090064142812454, -0.030452398713147068, -0.019307985457881607]	0.189	G#	56	8	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.147
35.759	[0.16891274315465363, 0.048462750800864735, -0.0073142261435872108, -0.026096717494056617, -0.066099995919377083, -0.031918595014747177]	0.049	B	47	11	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.745
35.898	[0.17890715874010038, 0.092543742995075132, -0.024566447421340027, -0.079052518999330898, -0.030443126155352978, -0.038378387113161119]	0.023	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.658
36.061	[0.053643077241550916, 0.014706060313197005, -0.027950720849574492, -0.041282505981174271, -0.077479119319620343, -0.041268583574734438]	0.028	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.489
36.246	[0.086204202914178643, 0.022245759730751994, -0.054345866547728487, -0.078659375612890811, -0.040134198713382342, -0.040595039213132664]	0.080	G	43	7	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.447
36.386	[0.17022931603573582, 0.12785530364283451, -0.039061441673556685, -0.11174828814094635, -0.034204174256325125, -0.058224901935939904]	0.049	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.424
36.502	[0.32847326402730365, 0.21768282850382836, -0.14496282147383688, -0.15943493986132029, 0.013660490989239443, -0.066654872894236897]	0.483	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.355
36.525	[0.11688543629781618, 0.087188065096576756, -0.083576102141539238, -0.084472214121279754, -0.046124335359931622, -0.028187583056970025]	0.116	G#	44	8	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.320
36.897	[0.17440139750029915, 0.069831632627492396, -0.15816985500820077, -0.1387139917092072, 0.0041945775808800928, -0.072641342805511683]	0.195	G	55	7	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.290
37.059	[0.26715416804817865, 0.32782862761664028, -0.070330688748456813, -0.20064671644147633, -0.027584877438844638, -0.062472892995708407]	0.746	A	45	9	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.294
37.105	[0.070264966004002588, 0.037349645814910293, -0.043077082629619193, -0.078014942526399345, -0.061427080250025808, -0.049546094888923628]	0.626	B	47	11	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.320
37.314	[0.079690774757714231, 0.024928942368971276, -0.029316773454747334, -0.049668185626109106, -0.035750910896763105, 0.013988938467185796]	0.069	A#	-2	10	-2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.685
37.454	[0.082916985144120367, 0.077290539623366225, -0.058809591757729755, -0.021899146692865804, -0.032217487954731505, -0.0065855375940211298]	0.192	G#	44	8	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.281
37.709	[0.011540222625086763, -0.0037896398231045975, -0.0052044792511045535, 0.010032004748032269, 0.042850323349739997, -0.0276050782802892]	0.166	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.252
37.895	[0.068080562290833022, -0.027953529479878347, -0.0079413852724856404, 0.07139745727640362, 0.10125942791953994, -0.012400406649552173]	0.180	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.287
37.988	[0.17808024365549235, 0.074552729491553213, -0.011333827780602686, -0.014601264622875721, -0.039058603138589131, -0.0085239564862023501]	0.417	B	71	11	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.296
38.034	[0.062078415610820524, -0.0026716714375041575, -0.04597308245372534, -0.0419994878983556, 0.027972078708223318, -0.055376281402385506]	0.127	B	-13	11	-3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.197
38.545	[0.04963941496013706, -0.028235240614005973, -0.099956920166973551, -0.073465144233279711, 0.014763678950941229, 0.010672419261987079]	0.240	G#	56	8	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.233
38.708	[0.12602048760999435, -0.044348691382534972, -0.13143507900417817, -0.1167694596550123, 0.038748414363329396, 0.047008464679194326]	0.098	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.568
38.754	[0.16211237111659307, -0.0028749298235115723, -0.053044865830647714, -0.053147995778553496, -0.024738749988045788, 0.0089369567919271552]	0.107	D#	51	3	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.643
38.870	[0.16982354151098222, -0.087831353406577273, -0.073151774183828774, -0.10013911139194155, -0.0038858427140189, -0.011081242575008528]	0.110	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.396
38.986	[0.11963081833094384, 0.089630559595806944, -0.092969468139509293, -0.12041744018088237, 0.010604393356962871, 0.0046332372242593352]	0.074	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.226
39.219	[0.040949834274764146, 0.0024335400427793895, -0.062821888293712283, -0.0084155228055977707, -0.051484653628049125, 0.090720850297513436]	0.245	D#	39	3	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.201
39.335	[-0.0019145671408411346, 0.0031507813309361535, -0.11475364963863731, -0.00014802374142873267, 0.025379024113241798, -0.015949008632632978]	0.318	G	43	7	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.266
39.497	[0.096799248369980703, 0.093339159376472788, -0.11376961739019931, -0.0072687510994248455, -0.050419792150996963, -0.028987380700802604]	0.472	G	103	7	7	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.453
39.544	[0.017007265370045523, 0.036009721934430292, -0.070871796942131193, -0.036529483162479434, 0.056926802657289693, -0.0048894619460926915]	0.208	G#	56	8	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.429
39.706	[0.046109126267563555, -0.083359201993455131, -0.10437770124492118, -0.016793817376822413, 0.062338649229644758, -0.0029777780965633887]	0.177	A	57	9	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.171
39.985	[-0.067715336268737131, -0.031586203295260226, -0.096636670156155957, -0.092408658599592047, 0.033033421167617989, -0.0033791017125712366]	0.255	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.164
40.263	[0.061085672714775226, -0.0013073197534236563, 0.0079476234792381969, -0.055344347018875147, 0.012516112766509713, -0.075961144316998491]	0.123	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.472
40.449	[0.039208222902125438, -0.010577055154960317, -0.011674075615713445, -0.04607757474146746, -0.044922324366975998, -0.00054286654260630237]	0.114	B	47	11	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.505
40.681	[0.059826431474751057, 0.035185777350599343, -0.041589620290062641, -0.13612926790083668, -0.060024363276016339, 0.048454595272510274]	0.109	G#	56	8	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.447
40.844	[-0.0041368750449731666, 0.017143151726285739, -0.064688862805421604, -0.015953198903028515, -0.014456794128318309, -0.018936499449265277]	0.094	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.417
41.006	[0.18234614911569855, 0.066893215735885775, -0.078087195908410789, -0.084025690653669216, -0.015857868312965484, 0.0097816129140903384]	0.351	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.353
41.053	[0.087399268726914087, 0.072170461579647266, -0.081134556546041542, -0.05776278255065987, -0.076122812590856057, -0.031365480853148643]	0.180	A	57	9	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.205
41.773	[0.052771309420291873, 0.0091105446908532443, 0.013475683729207637, -0.072737461594639008, -0.015169615891099889, -0.066421012826978251]	0.189	G	43	7	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.254
42.423	[0.17686476906863202, 0.03125946975832266, -0.074472645721762515, -0.035315653006770711, -0.0067407500293723043, -0.0026314346169669647]	0.047	F	53	5	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.265
42.493	[0.21403556420091813, -0.038679868001634983, -0.029246775866778631, -0.14683812599045942, -0.032388556510108135, -0.031356906673112063]	0.174	F#	54	6	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.419
42.609	[0.11698593371900178, -0.013447398822543319, -0.12049397461168011, -0.041892782774724344, -0.0012225848164349473, -0.022259061022853806]	0.055	G	55	7	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.435
43.003	[0.40161824065252832, 0.60757065864126492, -0.41510265210423197, -0.1960277012278559, 0.24374183309686681, 0.048071168770300654]	0.506	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.206
43.027	[0.063979670235696368, 0.074182837300792406, -0.10030596861442731, -0.026770707813760158, -0.010939649740838862, 0.0027541699834407922]	0.428	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.246
43.305	[0.17520140246420249, 0.05922319624688184, -0.050707048279376034, -0.031208866800679014, -0.018698003074435858, -0.020664981790599599]	0.031	F	41	5	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.913
43.398	[0.15422722868226871, 0.044480749159261646, -0.003102491388953688, -0.040781597845288897, 0.026096657670058747, -0.024347186962550421]	0.032	G	43	7	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.768
43.491	[0.20591724593802513, -0.027064639125775447, -0.083788793165624514, -0.10374492931502823, 0.034881378353997954, -0.022530373673637649]	0.060	G#	56	8	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.496
43.700	[0.095967233078996225, 0.022202875012047624, -0.041699562874910528, -0.024084563949588408, 0.010884784225511117, 0.0077085280965645412]	0.107	F	41	5	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.259
43.979	[0.098480799571738442, 0.15169835662630024, -0.12030275945891221, -0.021318409965215897, 0.075132983936329917, -0.038988388290157057]	0.202	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.194
44.327	[0.1049518911418353, 0.1585419735793708, -0.14692726069264386, -0.090039955869002694, 0.098900164777113456, 0.0021399463330174875]	0.083	E	-8	4	-2	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.132
44.722	[0.048218757477631456, 0.043816730076325611, -0.065178451194886161, -0.097569285207133899, -0.10678840639765402, -0.11143262613085704]	0.242	F#	102	6	7	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.610
44.768	[0.084158230396922926, 0.039768049647736337, -0.024471637284470514, -0.086374282507831246, -0.049013283793003667, -0.071121781665819214]	0.155	D	50	2	3	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.496
44.907	[0.05678322897485593, 0.023286504487335817, -0.057590954024296835, -0.055693988954180811, -0.024413941215511107, -0.025247843142865583]	0.075	C#	49	1	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.354
45.186	[0.0029018088686246263, 0.061966105657113489, -0.025076860619327138, -0.074156175725802256, -0.10934760062545437, -0.069584797736973736]	0.153	G	55	7	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.281
45.232	[-0.00098127583355160229, -0.089726669423728297, -0.087485227607565219, -0.068200106888174281, -0.013556809311985874, -0.033821249580533716]	0.173	A	57	9	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.390
45.488	[0.12294857279042026, 0.035409769165468119, -0.10559995843409688, -0.020879088740469915, 0.049967489699488214, -0.056510494586371633]	0.360	A	45	9	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.338
45.581	[0.078796324735197654, 0.098691102338314171, -0.091448594828610785, -0.017582718961995477, -0.067394945476213136, -0.10550488995252401]	1.000	F#	42	6	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.312
45.697	[-0.076406283272463557, -0.041928104517649917, -0.086202250341951267, 0.049808261252418488, 0.033821663796667775, -0.055262057923035277]	0.571	B	71	11	4	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.205
45.906	[-0.037084800913525187, -0.15072087158189104, -0.12388790367101107, 0.010030182292286574, 0.026022033948237148, 0.002874354349742632]	0.143	F	-7	5	-2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.314
46.092	[-0.09440822764376515, -0.11162047917554647, -0.074699952373998596, 0.0037483904115404609, 0.023075212701993263, -0.013625599514981272]	0.060	D	62	2	4	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.445
46.254	[0.074696245546032297, -0.014875073590544938, -0.069483953891706834, -0.036711304272053769, 0.023556788233877409, 0.0074437280547428016]	0.106	G#	56	8	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.584
46.440	[0.14863915430964308, -0.12223146902841724, -0.08837036044990168, -0.059576137398797607, 0.099831854744742737, -0.036079649178451988]	0.059	D#	63	3	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.639
